record_id,title,abstract,keywords,authors,year,date,doi,label_included
688,Hepatitis E virus information update,"Hepatitis E infection has been considered since its first description as a disease with an epidemiological pattern related to the consumption of wastewater and contaminated food, just like hepatitis A infection. The prevalence of hepatitis E is higher in areas with poor sanitary conditions. The use of molecular techniques has contributed to obtaining valuable information on the epidemiology of hepatitis E in developed countries. In these areas, hepatitis E virus infection shows a different pattern and has been linked to contact with domestic animals, especially pigs. The role of hepatitis E in industrialized countries as a possible zoonosis implies a new and interesting approach to this disease. This review summarizes the current knowledge of the biology, structure and transmission of the virus, as well as the diagnosis of the infection. Furthermore, this review describes the current status of HE infection in areas with a low incidence of acute hepatitis E and the role of animals as potential reservoirs of HEV.",,"Gracia, M. T. P.",2007.0,,,0
689,Detection and genome characterization of bovine polyomaviruses in beef muscle and ground beef samples from Germany,"Polyomaviruses are small, circular, non-enveloped, double-stranded DNA viruses. Some polyomaviruses can induce tumors and cancer under certain circumstances. Bovine polyomaviruses (BPyV) 1-3 have been poorly analyzed so far. It was hypothesized that consumption of polyomavirus-containing beef might contribute to the development of cancer in humans. To assess the distribution of the BPyV genome in meat from Germany, 101 beef muscle samples and 10 ground beef samples were analyzed here. A specific sample preparation method combined with or without rolling circle amplification (RCA) and BPyV-specific PCR was developed and applied. BPyV-1 DNA was detected in 1/101 (1%) of beef samples and 2/10 (20%) of ground beef samples. BPyV-2 DNA was detected in 3/10 (30%) of the ground beef samples, while BPyV-3 was not detected in the samples. The application of RCA did not increase the detection rate in ground beef samples. Sequence analysis of the PCR products indicated the presence of BPyV-1, BPyV-2a and BPyV-2b. The complete genome of a ground beef BPyV-1 strain showed 97.8% sequence identity with the BPyV-1 reference strain and that of a ground beef BPyV-2a strain showed 97.8% sequence identity. 99.9% with the 2aS11 strain. It can be concluded that BPyV genomes can be frequently detected in ground beef samples, although a larger number of samples should be investigated in the future to confirm this finding. Further studies should focus on the infectivity, tumorigenicity, and heat resistance of contained viruses to assess the risk of cancer induction through consumption of BPyV present in beef products. (C) 2016 Elsevier BV All rights reserved.",,"Grafe, D.;Ehlers, B.;Made, D.;Ellerbroek, L.;Seidler, T.;Johne, R.",2017.0,Jan,,0
690,Advances in the development of antiviral vaccines,"Antiviral vaccines have been the most successful biomedical intervention to prevent epidemic viral diseases. Vaccination against smallpox in humans and rinderpest in cattle was the basis for the eradication of the disease, and recent advances in polio eradication are promising. Although the first vaccines were developed empirically by passage in live animals or eggs, more recent vaccines have been developed due to the advent of new technologies, notably cell culture and molecular biology. Recent technological advances in gene delivery and expression, nanoparticles, protein manufacturing, and adjuvants have created the potential for new vaccine platforms that may provide solutions for vaccines against viral pathogens for which no interventions currently exist. Furthermore, the technological convergence of human monoclonal antibody isolation, structural biology, and high-throughput sequencing is providing new opportunities for the design of immunogens at the atomic level. Screening of human monoclonal antibodies can identify immunodominant antigenic sites associated with neutralization and provide reagents to stabilize and resolve the structure of viral surface proteins. Understanding the structural basis of neutralization can guide vaccine target selection. Deep sequencing of the antibody repertoire and definition of the ontogeny of desired antibody responses can reveal the somatic mutation and junctional recombination requirements for B-cell recognition and affinity maturation. Taken together, this information will provide new strategic approaches to selecting vaccine antigens, formulations and regimens. Furthermore, it creates the potential for rational vaccine design and the establishment of a catalog of vaccine technology platforms that would be effective against any given family or class of viral pathogens and would improve our readiness to address new emerging viral threats. Published 2013. This article is a work of the US Government and is in the US public domain.",,"Graham, B. S.",2013.0,,10.1111/imr.12098,0
691,Genital zoster: the great impostor,"Herpes simplex virus 1 (HSV-1), herpes simplex virus 2 (HSV-2), and varicella zoster virus (VZV) are taxonomically closely related viruses that cause clinically distinct diseases but share common features of infection. Both HSV-1 and HSV-2 cause primary cutaneous and mucocutaneous infections, followed by reactivation of disease occurring at or near the same anatomic site. Primary VZV infection, also known as chickenpox, is usually a childhood disease that produces smallpox-like skin lesions distributed throughout the body. Reactivation of VZV infection, often called herpes zoster, usually occurs later in life but, unlike HSV disease, produces smallpox-like lesions in a different anatomic location, typically along the the dermatomes. As such, the clinical differential diagnosis of reactivation of HSV infection and herpes zoster is generally based on the anatomic location and appearance of the lesion(s). The recent availability of molecular assays has resulted in the unexpected diagnosis of zoster infections in male and female patients presenting with genital lesions. The purpose of this article is to present a brief description of HSV and VZV infections and to report a laboratory experience that resulted in the diagnosis of zoster infections using a molecular assay in which nearly 10% of 282 samples positive for VZV originated from genital sites.",,"Granato, P. A.",2018.0,,10.1016/j.clinmicnews.2018.09.001,0
692,"Metagenomic detection of viral pathogens in Spanish bees: Coinfection with lethal paralysis of aphids, Israel acute paralysis and Lake Sinai virus","The situation in Europe regarding honey bees has become increasingly severe in recent years with a steady decline in populations and/or catastrophic losses in winter. This has been largely attributed to the emergence of a variety of new known and ""unknown"" emerging diseases. Previous studies have shown that colonies can often harbor more than one pathogen, making it difficult to identify etiologic agents with classical methods. By employing an unbiased metagenomics approach, which allows detection of unexpected and previously unknown infectious agents, detection of three viruses, lethal aphid paralysis virus (ALPV), Israel acute paralysis virus (IAPV) and Lake Sinai virus (LSV), in bees from Spain is reported in this article. The existence of a subgroup of ALPV with the ability to infect bees was recently reported and this is the first identification of such a strain in Europe. Similarly, LSV appears to be an unclassified group of viruses with an unclear impact on colony health, and these viruses have not previously been identified outside of the United States. Furthermore, our study also reveals that these bees carried a plant virus, turnip ringspot virus (TuRSV), which could serve as important vector organisms. Taken together, these results demonstrate the new possibilities opened up by high-throughput sequencing and metagenomic analysis to study new emerging diseases in populations of domestic and wild animals, including bees. © 2013 Granberg et al.",,"Granberg, F.;Vicente-Rubiano, M.;Rubio-Guerri, C.;Karlsson, O. E.;Kukielka, D.;BelÃ¡k, S.;SÃ¡nchez-VizcaÃ­no, J. M.",2013.0,,10.1371/journal.pone.0057459,0
693,Whole genome sequence comparison of vtx2 converting phage from enteroaggregative hemorrhagic Escherichia coli strains,"BACKGROUND: Enteroaggregative hemorrhagic E. coli (EAHEC) is a new pathogenic group of E. coli characterized by the presence of a vtx2 phage integrated into the genomic backbone of enteroaggregative E. coli (EAggEC). To date, four different EAHEC serotypes have been described that caused, in addition to the large outbreak of infection that occurred in Germany in 2011, a small outbreak and six sporadic cases of HUS in the period 1992-2012. In the present work, we determine the complete genome sequence of the phage vtx2, called Phi-191, present in the first described EAHEC O111:H2 isolated in France in 1992, and we compare it with those of the vtx phages whose sequences were available. RESULTS: The complete genome sequence of phage Phi-191 was identical to that of phage vtx2 P13374 present in strain EAHEC O104:H4 isolated during the German outbreak 20 years later. In addition, it was also almost identical to those of the other vtx2 phages of EAHEC O104:H4 strains described so far. In contrast, Phi-191 phage appeared to be different from the vtx2 phage carried by EAHEC O111:H21 isolated in Northern Ireland in 2012. Comparison of vtx2 phage sequences from EAHEC strains with those of vtx phage from EAHEC strains. Typical verocytotoxin-producing E. coli showed the presence of a 900 bp sequence associated only with EAHEC phage and encoding a tail fiber. CONCLUSIONS: At least two different vtx2 phages, both characterized by the presence of a peculiar gene encoding the tail fiber, were involved in the appearance of EAHEC. The finding of an identical vtx2 phage in two EAggEC strains isolated after 20 years despite the high variability described for vtx phages is unexpected and suggests that these vtx2 phages remain under strong selective pressure. The observation that different EAHEC infections have been traced to countries where EAggEC infections are endemic and human sewage treatment is often ineffective suggests that such countries may represent the cradle for the emergence of the EAHEC pathotype. In these regions, EAggECs of human origin can widely contaminate the environment where they can be found with free vtx phages that are likely to be spread in ruminant excreta.",,"Grande, L.;Michelacci, V.;Tozzoli, R.;Ranieri, P.;Maugliani, A.;Caprioli, A.;Morabito, S.",2014.0,2008-07-01 00:00:00,,0
694,"Genetic characterization of tick-borne flaviviruses: New insights into evolution, pathogenic determinants, and taxonomy","Here, we analyzed the complete coding sequences of all recognized tick-borne flavivirus species, including Gadgets Gully, Royal Farm, and Karshi viruses, seabird-associated flaviviruses, Kadam virus, and previously uncharacterized isolates of disease virus. Kyasanur Forest and Omsk hemorrhagic fever virus. Major taxonomic improvements are proposed, for example, the identification of three main groups (mammals, seabirds, and Kadam tick-borne flaviviruses), the creation of a new species (Karshi virus), and the assignment of tick-borne encephalitis viruses ticks and lupa disease to a single species (tick-borne encephalitis virus) that includes four viral types (i.e., western tick-borne encephalitis virus, eastern tick-borne encephalitis virus, tick-borne encephalitis of Turkish sheep and tick-borne encephalitis virus of Louping ill). The analyzes also suggest a complex relationship between the viruses that infect birds and those that infect mammals. Ticks that feed on both categories of vertebrates may constitute the evolutionary bridge between the three different lineages identified. © 2006 Elsevier Inc. All rights reserved.",,"Grard, G.;Moureau, G.;Charrel, R. N.;Lemasson, J. J.;Gonzalez, J. P.;Gallian, P.;Gritsun, T. S.;Holmes, E. C.;Gould, E. A.;de Lamballerie, X.",2007.0,,10.1016/j.virol.2006.09.015,0
695,Taxonomy of caliciviruses,"The International Committee on Taxonomy of Viruses (ICTV) has recently approved several proposals submitted by the current Caliciviridae study group. These proposals include the division of the family into 4 new genera called Lagovirus, Vesivirus, 'Norwalk-like virus' (NLV) and 'Sapporo-like virus' (SLV); the last 2 genera were given temporary names until the scientific community can determine acceptable names. The genera have been divided into the following species: feline calicivirus and swine vesicular exanthema virus (genus Vesivirus), rabbit haemorrhagic disease virus and European brown hare syndrome virus (genus Lagovirus), Norwalk virus (genus NLV ) and Sapporo virus (SLV genus). In addition, the ICTV approved a proposal to remove the Caliciviridae hepatitis E virus to an 'unassigned' classification status.",,"Green, K. Y.;Ando, T.;Balayan, M. S.;Berke, T.;Clarke, I. N.;Estes, M. K.;Matson, D. O.;Nakata, S.;Neill, J. D.;Studdert, M. J.;Thiel, H. J.",2000.0,,10.1086/315591,0
696,"Next-generation sequence analysis of the genome of RFHVMn, the homologue of Kaposi's sarcoma-associated herpesvirus (KS) in macaques, from a KS-like tumor of a pig-tailed macaque","The complete sequence of retroperitoneal fibromatosis-associated herpesvirus Macaca nemestrina (RFHVMn), the pig-tailed macaque homologue of Kaposi's sarcoma-associated herpesvirus (KSHV), was determined by next-generation sequence analysis of a macaque tumor. similar to Kaposi's sarcoma (KS). . Gene collinearity with the KSHV genome was observed, and core herpesvirus genes had strong sequence homology to the corresponding KSHV genes. RFHVMn lacked homologues of open reading frame 11 (ORF11) and KSHV ORFs K5 and K6, which appear to have been generated by duplication of ORFs K3 and K4 after divergence of KSHV and RFHV. RFHVMn contained positional homologues of all other unique KSHV genes, although some showed limited sequence similarity. RFHVMn contained several candidate microRNA genes. Although there was little sequence similarity to KSHV microRNAs, one candidate contained the same seed sequence as the positional homologue, kshv-miR-K12-10a, suggesting functional overlap. RNA transcript splicing was highly conserved between RFHVMn and KSHV, and strong sequence conservation was observed at specific promoters and putative origins of replication, predicting important functional similarities. Sequence comparisons indicated that RFHVMn and KSHV developed in long-term synchrony with the evolution of their hosts, and both viruses cluster phylogenetically within the RV1 lineage of Old World primate rhadinoviruses. RFHVMn is the closest fully sequenced homologue of KSHV and the first sequenced rhadinovirus RV1 homologue of KSHV from an Old World non-human primate. The strong genetic and sequence similarity between RFHVMn and KSHV, together with similarities in biology and pathology, demonstrate that RFHVMn infection in macaques offers an important and relevant model for the study of KSHV in humans. © 2013, American Society for Microbiology.",,"Gregory Bruce, A.;Ryan, J. T.;Thomas, M. J.;Peng, X.;Grundhoff, A.;Tsai, C. C.;Rose, T. M.",2013.0,,10.1128/jvi.02331-13,0
697,A metagenomic analysis of pandemic influenza A (2009 H1N1) infection in North American patients.,"Although metagenomics has previously been employed for pathogen discovery, its cost and complexity have precluded its use as a practical first-line diagnostic for unknown infectious diseases. Here we demonstrate the utility of two metagenomics-based strategies, a panviral microarray (Virochip) and deep sequencing, for the identification and characterization of the 2009 pandemic influenza A H1N1 virus. Using nasopharyngeal swabs collected during the early stages of the pandemic. in Mexico, Canada, and the United States (n = 17), the Virochip was able to detect a new virus more closely related to swine influenza viruses without prior information. Deep sequencing yielded 2009 H1N1 influenza reads in each sample (percentage of 2009 H1N1 aligned sequences ranged from 0.0011% to 10.9%), with up to 97% coverage of the H1N1 genome. influenza in a sample. Detection of 2009 H1N1 by deep sequencing was possible even at titers close to the detection limits for specific RT-PCR, and the percentage of sequence reads correlated linearly with virus titer. Deep sequencing also provided information on upper respiratory microbiota and host gene expression in response to 2009 H1N1 infection. An unbiased analysis combining sequence data from all 17 outbreak samples revealed that 90% of the genome of the 2009 H1N1 flu could be assembled de novo without the use of any reference sequence, including the assembly of several nearly complete genome segments. These results indicate that an optimized metagenomics screening strategy can potentially replace the multiple conventional diagnostic tests required to investigate a new pathogen outbreak and provide a model for the comprehensive diagnosis of acute illness or unexplained outbreaks in clinical and public health settings. . © 2010 Greninger et al.",,"Greninger, A. L.;Chen, E. C.;Sittler, T.;Scheinerman, A.;Roubinian, N.;Yu, G.;Kim, E.;Pillai, D. R.;Guyard, C.;Mazzulli, T.;Isa, P.;Arias, C. F.;Hackett Jr, J.;Schochetman, G.;Miller, S.;Tang, P.;Chiu, C. Y.",2010.0,,10.1371/journal.pone.0013381,0
698,The complete klassevirus genome: a new picornavirus in pediatric feces,"Background: Diarrhea kills 2 million children worldwide each year, yet no etiologic agent is found in approximately 30-50% of cases. Picornaviral genera such as enteroviruses, kobuviruses, cosaviruses, parechoviruses, hepatoviruses, teschoviruses, and cardioviruses have been found in human and animal diarrhoea. Modern technologies, especially deep sequencing, enable rapid, high-throughput screening of clinical samples, such as stool, for novel infectious agents associated with human disease. Results: A pool of 141 pediatric gastroenteritis specimens that were previously negative for known diarrheal viruses underwent pyrosequencing. From a total of 937,935 sequence reads, a collection of 849 reads distantly related to Aichi virus was assembled and found to comprise 75% of a novel picornavirus genome. The entire genome was subsequently cloned and found to share 52.3% nucleotide pairwise identity and 38.9% amino acid identity with Aichi virus. The low level of sequence identity suggests a new genus of picornaviruses that we have named klasseviruses. Blind examination of 751 stool samples from symptomatic and asymptomatic individuals revealed a second positive case of klassevirus infection, which was later found to be from the 11-month-old twin of the index case. Conclusion: We report the discovery of human klassevirus 1, a member of a novel genus of picornaviruses, in the feces of two Northern California infants. Additional characterization and epidemiological studies will be required to establish whether klasseviruses are significant causes of human infection.",,"Greninger, A. L.;Runckel, C.;Chiu, C. Y.;Haggerty, T.;Parsonnet, J.;Ganem, D.;DeRisi, J. L.",2009.0,Jun,,0
699,Isolation of a virus strain from the tick Argas persicus,A previously undescribed virus was isolated from Argas persicus ticks collected from sentinel chickens in western Slovakia. The strain was lethal to suckling mice only after intracerebral inoculation. No symptoms were induced in adult mice. The virus strain was insensitive to sodium deoxycholate and resistant to ether treatment. An antigen prepared from the virus did not agglutinate 0 goose or human erythrocytes. The single strain obtained in 1976 appeared to be unrelated to a large number of known arboviruses when analyzed by the complement fixation reaction.,,"Gresikova, M.;Nosek, J.;Sekeyova, M.",1979.0,,,0
700,Molecular characterization of influenza A H3N2 viruses isolated from Ontario pigs in 2011 and 2012,"Background: Data on the molecular diversity of type A influenza viruses that commonly circulate in Ontario pigs are sparse. However, this information is essential for animal and public health surveillance, vaccine updates, and understanding the evolution of the virus and its large-scale spread. Methods: The study population consisted of 21 pig herds with clinical problems due to respiratory disease. Nasal swabs were collected from individual pigs and analyzed by virus isolation on MDCK cells and by rtRT-PCR. All eight segments of 10 H3N2 viruses were sequenced by high-throughput sequencing and molecularly characterized. Results: The prevalence within the herd ranged from 2 to 100%. Structurally, the Ontario H3N2 viruses could be classified into three different groups. Group 1 was the most similar to the original 2005 trH3N2 virus. Group 2 was the most similar to the Ontario turkey H3N2 isolates with PB1 and NS genes that originated from the trH3N2 virus and M, PB2, PA and M genes. NPs that originated from the A(H1N1 )pdm09 virus. All Group 3 internal genes were genetically related to A(H1N1)pdm09. Analysis of HA1 antigenic sites showed that Group 1 had 8 aa changes within 4 antigenic sites, A(1), B(3), C(2), and E(2). Group 2 viruses had 8 aa changes within 3 antigenic sites A(3), B(3), and C(2), while Group 3 viruses had 4 aa changes within 3 antigenic sites, B( 1), D(1), and E(2), compared to group IV H3N2 virus [A/swine/Ontario/33853/2005/(H3N2)]. Conclusions: Characterization of the Ontario H3N2 viruses clearly indicates a reassortment of genetic segments between the North American swine group IV trH3N2 virus and the A(H1N1)pdm09 virus.",,"GrgiÄ‡, H.;Costa, M.;Friendship, R. M.;Carman, S.;Nagy, Ã‰;Wideman, G.;Weese, S.;Poljak, Z.",2014.0,,10.1186/s12985-014-0194-z,0
701,"Prevalence of hepatitis E virus infection in pigs at slaughter, UK, 2013","Since 2010, reports of hepatitis E virus (HEV) infection have increased in England and Wales. Despite mounting evidence on the zoonotic potential of porcine HEV, there are limited data on its prevalence in pigs in the UK. We investigated the prevalence of antibodies, active infection, and virus variation in serum samples and cecal contents from 629 pigs at the slaughterhouse. The prevalence of antibodies against HEV was 92.8% (584/629) and HEV RNA was detected in 15% of cecal contents (93/629), 3% of plasma samples (22/629) and 2% of both (14/629). 629). However, although HEV is prevalent in UK pigs and viremic pigs are entering the food chain, most viral sequences (22/23) clustered separately from the dominant type seen in humans. Therefore, pigs farmed in the UK are unlikely to be the main source of human HEV infections in the UK. More research is needed to identify the source of these infections.",,"Grierson, S.;Heaney, J.;Cheney, T.;Morgan, D.;Wyllie, S.;Powell, L.;Smith, D.;Ijaz, S.;Steinbach, F.;Choudhury, B.;Tedder, R. S.",2015.0,Aug,,0
702,Molecular and in vitro characterization of hepatitis E virus from UK pigs,"Hepatitis E virus (HEV) infection is widespread in the global pig population. Although clinically unapparent in pigs, HEV infection is the cause of hepatitis E in humans and transmission through the food chain has been established. Following a 2013 study investigating the prevalence of HEV infection in UK slaughter-age pigs, samples indicating the highest viral load were selected for further characterization. High-throughput sequencing was used to obtain the complete coding sequence for five samples. An in-frame insertion within the HEV hypervariable region was observed in two samples. To question whether this mutation may be the cause of the high level of viremia and fecal excretion, as observed in the sampled pigs, virus isolation and culture were carried out. Based on viral growth kinetics, there was no evidence that these insertions affected replication efficiency in vitro, suggesting that as yet undetermined host factors may affect the course of infection and, consequently, the risk of transmission. food.",,"Grierson, S. S.;McGowan, S.;Cook, C.;Steinbach, F.;Choudhury, B.",2019.0,,10.1016/j.virol.2018.10.018,1
703,Genomic epidemiology of methicillin-sensitive Staphylococcus aureus through colonization and infection of skin and soft tissues,"OBJECTIVES: Staphylococcus aureus skin and soft tissue infection (SSTI-Sa) places a significant burden on healthcare systems. New Zealand has a high incidence of Sa-SSTI, and here most of the morbidity is caused by a polyclonal methicillin-sensitive bacterial population (MSSA). However, MSSA also asymptomatically colonizes the cornified epithelium of approximately 20% of the population, and its division between commensalism and pathogenicity is poorly understood. Our goal was to see if MSSA differ genetically through colonization and SSTI; and given the close interactions between people and pets, whether strains isolated from pets differ from human strains. METHODS: We compared genomes from contemporary colonization and clinical isolates of MSSA obtained in New Zealand from humans and pets. RESULTS: Core and accessory genome comparisons revealed a homogeneous bacterial population across colonization, disease, humans, and pets. The MSSA colonization rate in dogs was comparatively low (5.4%). CONCLUSIONS: In New Zealand, most Sa-SSTI morbidity is caused by a random sample of the colonizing MSSA population, according to the opportunistic infection model rather than the paradigm that distinguishes strains according to their pathogenicity. Therefore, studies of the factors that determine colonization and immune escape may be more beneficial than comparative virulence studies. Contact with domestic animals may pose a low zoonotic risk.",,"Grinberg, A.;Biggs, P. J.;Zhang, J.;Ritchie, S.;Oneroa, Z.;O'Neill, C.;Karkaba, A.;Velathanthiri, N. S.;Coombs, G. W.",2017.0,10,,0
704,Identification of vanilla-infecting potyviruses by direct sequencing of a short RT-PCR amplicon,"simple one-step, one-tube RT-PCR assay with degenerate primers followed by direct sequencing of a 327 bp coat protein gene fragment was used to identify potyviruses infecting vanilla. Using this technique, an unambiguous species assignment was achieved for 34 potyvirus-infected vanilla samples collected from the Indian and Pacific Ocean areas between 1997 and 2005. Virus identification was based on BLAST homology and nucleotide identities of 162 to 327 nt fragments with known potyvirus sequences. Species assignment was confirmed by neighbor binding of the 149 nt common to 32 known vanilla and 51 potyvirus sequences. Subject to further identification, these data revealed four additional species of Potyvirus that can infect vanilla: bean yellow mosaic virus, cowpea aphid-borne mosaic virus, Ornithogalum mosaic virus, and cowpea mosaic virus. Wisteria vein. The procedure was fast, cost-effective, easy to use, and showed good taxonomic discrimination value. It also enabled the identification of potyviruses in adjacent weeds and thus should help in understanding potyvirus outbreaks occurring under various epidemiological circumstances.",,"Grisoni, M.;Moles, M.;Farreyrol, K.;Rassaby, L.;Davis, R.;Pearson, M.",2006.0,Aug,,0
705,"On the identity of Ootheca bennigseni Weise, O-mutabilis (Schonherr) and O-meridiana sp n. (Chrysomelidae: Galerucinae), bean and cowpea pests in the Afrotropical Region","Ootheca mutabilis (Schonherr) and O. bennigseni Weise are recognized as two prominent pest species on beans (Phaseolus vulgaris (L.), Fabaceae), in central and eastern Africa. These beetles destroy root and seedling tissue, skeletonize plant leaves and feed on inflorescences, causing serious crop losses. Both species also feed on cowpeas (Vigna unguiculata (L.) Walp. (Fabaceae). Ootheca mutabilis is known to be a vector of several plant viruses. The current taxonomic status of the African genus Ootheca is analyzed and the following species transferred from the genus Ergana Chapuis to Ootheca Dejean as new combinations: O. bifrons (Laboissiere), O. bourquii (Laboissiere), O. caerulea (Jacoby), O. fulvipes (Jacoby), O. chapuisi (Jacoby), O. minuta ( Laboissi re), O. nigrilabris (Laboissiere), O. podagrica (Laboissiere), O. proteus (Chapuis), O. semicaerulea (Jacoby), O. variabilis (Laboissiere) and O. vittata (Laboissiere). is proposed as the replacement name for Ootheca apicicornis (Laboissiere) comb.n.(from Ergana), a minor homonym of O. apicicornis Laboissi re. Ootheca mutabilis and O. bennigseni have been studied to provide information and illustrations to facilitate their identification Ootheca meridiana sp.n is described as a new pest species of beans and cowpea from southern Africa.",,"Grobbelaar, E.",2008.0,Mar,,0
706,"Varicella-zoster virus-specific gp140: a highly immunogenic, disulfide-linked structural glycoprotein","140,000-dalton disulfide-linked glycoprotein (gp140) specified by varicella-zoster virus (VZV) was identified in infected cultured cells and precipitated by two murine monoclonal antibodies (VZ-151 and VZ-158). When analyzed under reducing conditions by sodium dodecyl sulfate-polyacrylamide gel electrophoresis, gp140 was predominantly cleaved to a lower 66,000 molecular weight product (gp66). This protein was classified as a viral structural component, as it was observed in the polypeptide profile of metrizamide gradient-purified enveloped virions. Using immunofluorescence analysis with a monoclonal antibody probe, it was documented that gp140 expression was highly conserved both in cultured cells inoculated with homologous (VZV-Oka) and heterologous (VZV-32) strains and in infected human tissues from chickenpox patients. and shingles. That the glycoprotein was highly immunogenic was confirmed by the presence of high titer anti-gp140 antibodies in the sera of hyperimmunized laboratory animals and naturally infected humans. Temporally, the humoral response to gp140 after primary VZV infection preceded the response to the other viral glycoproteins. These studies therefore describe an immunogenic disulfide-linked viral structural glycoprotein to be included among the five other previously described VZV-specific fucosylated species: gp118, gp98, gp88, gp62 and gp45.",,"Grose, C.;Edwards, D. P.;Weigle, K. A.",1984.0,,,0
707,Epidemic late-term abortion in pigs: state of the research,"This article briefly describes PRRS (Porcine Reproductive and Respiratory Syndrome), which emerged in the winter of 1990 in Germany and other European countries. The data is accumulated from the literature and own experiences. The clinical picture of this new disease, which led to significant economic losses, is dominated by 1. a higher rate of reduction in the duration of pregnancy with late abortion before day 110 or a longer duration of pregnancy; 2. an increase in stillborn piglets; 3. a higher scale of mortality before weaning combined with a higher frequency of secondary infections. Pathological findings in piglets are subcutaneous oedema, fluid accumulation in body cavities, and interstitial pneumonia is occasionally seen. In sows from affected farms examined before farrowing, mononuclear placentitis occurs. Currently, an unclassified virus isolated by Dutch investigators is proposed to be the causative agent and is named Lelystad virus.",,"grosse Beilage, E.;Stockhofe-Zurwieden, N.;SchÃ¶ttker-Wegner, H. H.",1992.0,,,0
708,A next-generation sequencing approach discovers viral transcripts incorporated into poxvirus virions,"Transcripts are known to be incorporated into DNA virus particles belonging to the Herpesviridae and Mimiviridae families, but the presence of transcripts in other DNA viruses, such as poxviruses, has not yet been analyzed. Therefore, we first established a next-generation sequencing (NGS)-based protocol, which enables unbiased identification of transcripts in virus particles. Subsequently, we applied our protocol to analyze RNA in an emerging zoonotic member of the Poxviridae family, namely Cowpox virus. Our results revealed the incorporation of 19 viral transcripts, while host identifications were restricted to ribosomal and mitochondrial RNA. Most of the viral transcripts had an unknown immunomodulatory function, suggesting that transcript incorporation may be beneficial for poxvirus immune evasion. In particular, the most abundant transcript originated from the D5L/I1R gene that encodes a viral inhibitor of the host cytoplasmic DNA sensing machinery.",,"Grossegesse, M.;Doellinger, J.;Haldemann, B.;Schaade, L.;Nitsche, A.",2017.0,10 13,,0
709,Combined proteomics/genomics approach reveals proteomic changes of mature virions as a novel adaptation mechanism of poxviruses,"DNA viruses, such as poxviruses, have a very stable genome, suggesting that adaptation of viral particles to specific cell types is not limited to genomic changes. Cowpox viruses are zoonotic poxviruses with an extraordinarily wide host range, demonstrating their adaptive potential in vivo. To elucidate the adaptation mechanisms of poxviruses, we isolated cowpox virus particles from a rat and passaged them five times in a human and rat cell line. Subsequently, we analyzed the proteome and genome of the non-passage virions and each passage. While the overall viral genome sequence remained stable during passage, proteomics revealed multiple changes in virion composition. Interestingly, higher viral fitness was observed in human cells in the presence of higher amounts of immunomodulatory protein. As the only minor variant with increasing frequency during passage was localized to a viral RNA polymerase subunit and, in addition, most of the minor variants were found in transcription-associated genes, protein amounts were presumably down-regulated. transcript level. This study is the first comparative proteome analysis of virus particles before and after cell culture propagation, revealing proteomic changes as a novel mechanism of poxvirus adaptation.",,"Grossegesse, M.;Doellinger, J.;Tyshaieva, A.;Schaade, L.;Nitsche, A.",2017.0,11 10,,0
710,Typing of bacteriophage strains by rapid single-molecule assay,"The rapid characterization of unknown biological samples is under the focus of many current studies. Here we present a method for the detection of biological samples by optical mapping of their DNA. We use a novel one-step chemoenzymatic reaction to covalently attach fluorophores to DNA at the four-base recognition sites of a DNA methyltransferase. Due to the diffraction limit of light, the dense distribution of labels results in a continuous fluorescent signal throughout the DNA. Amplitude modulations (AM) of fluorescence intensity along stretched DNA molecules exhibit a unique molecular fingerprint that can be used for identification. We show that this labeling scheme is highly informative, allowing for accurate genotyping. We demonstrate the method by labeling the genomes of bacteriophages lambda and T7, resulting in a unique and consistent AM profile for each genome. These profiles are also successfully used for the identification of phages from a background phage library. Our method can provide an easy route for the detection and typing of various organisms and has potential applications in metagenomic studies of various ecosystems.",,"Grunwald, A.;Dahan, M.;Giesbertz, A.;Nilsson, A.;Nyberg, L. K.;Weinhold, E.;Ambjornsson, T.;Westerlund, F.;Ebenstein, Y.",2015.0,2015-10-01 00:00:00,,0
