record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
39,handheld computerized decision support system to improve the diagnosis of pulmonary embolism: a randomized study.,"Background: The examination for pulmonary embolism often deviates from the recommendations of evidence-based guidelines. Aim: To evaluate the effectiveness of a portable clinical decision support system to improve the diagnostic workup of suspected pulmonary embolism in patients in the emergency department. Design: Cluster randomized study. The allocation was made using a random number table, the providers were not blinded and the evaluation of the results was automated. (ClinicalTrials.gov registration number: NCT00188032) Environment: 20 emergency departments in France. Patients: 1103 and 1768 consecutive outpatients with suspected pulmonary embolism. Intervention: After a pre-intervention phase involving 20 centers and 1103 patients, during which providers became accustomed to entering clinical data into wearable devices and investigators assessed baseline tests, emergency departments were randomized with activation of a decision support system commissioned on the devices (10 centers, 753 patients) or posters and pocket cards showing validated diagnostic strategies (10 centers, 1015 patients). Measurements: Adequacy of diagnostic work-up, defined as any set of tests that result in a post-test probability of less than 5% or greater than 85% (primary outcome) or strict adherence to guideline recommendations (secondary outcome)""; number of tests per patient (secondary endpoint). Results: The proportion of patients who received an adequate diagnosis was greater in both groups during the study than in the preintervention period, but the increase was larger in the group with computer-guided guidelines (adjusted mean difference in increase, 19.3 percentage points in favor of computer-guided guidelines [95% CI, 2.9 to 35.6 percentage points]; p=0.023) Among patients with adequate work-up, those in the computer-guided guide group received slightly fewer tests than did patients in the paper guideline group (mean tests per patient, 1.76 [SD, 0.98] vs. 2.25 [SD, 1.04]; ""PÂ < 0.001). Limitation: The study was not designed to show a difference in patients' clinical outcomes during follow-up. Conclusion: A wearable decision support system improved diagnostic decision making for patients with suspected pulmonary embolism in the emergency department.",0,1,
40,computer-assisted intervention to reduce calcium channel blocker use in hypertension.,"Aim To determine whether computerized reminder would change prescribing habits for the treatment of hypertension in accordance with current clinical guidelines in a general internal medicine clinic. Design A randomized study. Establishment of the Veterans Affairs Puget Sound Health System General Internal Medicine Clinic, Seattle Division. Patients/participants Clinic providers were randomly assigned to a control group (n=35) or intervention group (n=36). We targeted providers of patients treated for hypertension with calcium channel blockers, a class of drugs not recommended for first line therapy. Intervention An automated computer query identified eligible patients and their providers. A policy reminder has been included in the medical records of intervention providers"";"" the medical records of the control providers received no reminder. Measurements and Main Results During the 5-month study period, 346 patients were treated by the 36 primary care physicians (staffed physicians, nurses, residents and fellows) in the intervention group and 373 patients by the 35 providers in the control group. Intervention providers switched to other medications in 39 patients (11.3%) during the study period compared to 1 patient (<1.0%) in control providers (p<0.0001). In patients with unchanged therapy, physicians found angina pectoris in 23.1%, indications other than hypertension in 9.5%, intolerable side effects in first-line therapy in 13.9%, and inadequate control in first-line therapy in 13.9% . Of the patients with no physician-reported contraindications, 23.6% were switched from calcium channel blockers to first-line drugs during the intervention period. Conclusions The use of a computer-assisted, clinically-based intervention increased adherence to guidelines in the management of primary hypertension in general and decreased the use of calcium channel blockers to treat hypertension in particular.",1,1,
41,computerized reminder for prophylaxis of deep vein thrombosis in surgical patients,"AIM: To measure the effect of a computerized reminder system on the rate of deep vein thrombosis (DVT) prophylaxis in surgical patients. DESIGN: A prospective study to measure change in compliance compared to historical controls. MEASUREMENTS: LDS hospital surgeons developed a local consensus on which procedures should have DVT prophylaxis. The historical rate of prophylaxis for the procedures was measured by a database search of patient records. A computerized reminder system was then implemented, utilizing an expert knowledge base and a time drive mechanism to flag surgical cases for DVT prophylaxis. A DVT reminder appeared in the surgical plan for eligible patients"";"" The surgical staff used this as a guide for the use of prophylaxis. During the 3-month study, the rate of DVT prophylaxis was re-measured and compared to the pre-intervention rate. RESULTS: The preintervention rate of DVT prophylaxis over 3 months was 85.2% (785 of 921 eligible cases). In the 3 months following the introduction of computer-assisted reminders, adherence to DVT prophylaxis increased to 99.3% (1084 of 1092 eligible cases). The difference between historical controls and study participants was highly significant (p<0.001). CONCLUSION: A computer-assisted reminder is an effective method to increase DVT prophylaxis rates in surgical patients.",1,1,
42,computerized reminder system to increase the use of preventive care for hospitalized patients,"BACKGROUND Although effective in outpatient settings, computerized reminders have not been shown to improve preventive care in inpatient settings. METHODS We conducted a randomized, controlled trial to determine the impact of computerized reminders on the rates at which four preventive therapies were ordered for inpatients. During an 18-month study period, a computerized system processed online information for all 6,371 patients admitted to a general medical service (for a total of 10,065 hospitalizations) and generated preventive reminders where appropriate. Physicians who were in the intervention group viewed these memories when using a computerized system to enter instructions for inpatients. RESULTS The reminder system identified 3416 patients (53.6 percent) as eligible for preventive care not ordered by the admitting physician. In patients with at least one indication, computer-assisted reminders resulted in higher adjusted order rates for pneumococcal vaccine (35.8 percent of patients in the intervention group vs. 0.8 percent of patients in the control group, P<0.001), influenza vaccine (51, 4 percent vs. 1.0 percent, P<0.001), prophylactic heparin (32.2 percent vs. 18.9 percent, P<0.001), and prophylactic aspirin at discharge (36.4 percent vs. 27.6 percent, P<0.001). CONCLUSIONS A majority of the hospitalized patients in this study were eligible for preventive interventions, and computerized reminders significantly increased the delivery rate of such therapies.",1,1,
43,concept for the implementation and evaluation of the guideline “Early Breast Cancer Detection in Germany”,"Systematically developed, evidence- and consensus-based guidelines are important tools for improving healthcare. The effectiveness of a guideline relates not only to its methodological quality, but also to the implementation strategy used. The following article describes the systematic development of a strategy for the implementation and evaluation of the guideline “Early Breast Cancer Detection in Germany” as part of a national project. A multi-faceted systematic implementation strategy was developed that addresses existing barriers and builds on projects recently launched in Germany to improve breast cancer screening and treatment. The aim is to bring about behavioral changes in women as service recipients and doctors as service providers, both of whom are involved in the medical decision-making process within the framework of the guideline. In addition, it supports organizational changes to ensure compliance with the guideline through quality assurance and quality management. In order to ensure the evaluation of the implementation process, a number of quality indicators were identified for the baseline evaluation of structures, provider performance and results. Both the effectiveness of the implementation process and the effectiveness of the guideline itself are measured using the same indicators for reassessment within a predefined time interval of 18 months. The quasi-experimental design of this uncontrolled before-after implementation study outlined in the present work enables the assessment of clinically relevant changes using quality indicators that measure the effectiveness of the guideline at the national level.",0,0,
44,controlled study to incorporate symptom data into computer-aided treatment proposals for the management of patients with chronic heart failure,"Background Heart failure is common and associated with significant morbidity and expense, yet physician adherence to treatment guidelines is suboptimal. We conducted a randomized controlled trial to determine whether adding symptom information to evidence-based, computer-generated treatment proposals would affect treatment decisions of primary care physicians treating outpatients with heart failure at two Veterans Affairs medical centers. Methods Physicians were randomly assigned treatment proposals generated with electronic medical record data and symptom data from questionnaires mailed to patients within 2 weeks of scheduled outpatient visits (intervention group) or proposals generated with electronic medical record data only were (control group). Patients were required to have a diagnosis of heart failure and objective evidence of left ventricular systolic dysfunction. We assessed physician adherence to heart failure guidelines, as well as New York Heart Association (NYHA) patient class, quality of life, satisfaction with care, hospitalizations, and outpatient visits at 6 and 12 months post-enrollment. Results The patients in the intervention (n = 355) and control groups (n = 365) were similar at baseline. At 12 months, there were no significant differences in adherence to treatment recommendations between physicians in the intervention and control groups (33% vs. 30%, P=0.4). There were also no significant changes in NYHA class (P = 0.1) and quality of life measures (P > 0.1), and no differences in the number of outpatient visits between intervention and control patients (6.7 vs 7.1 visits, P=0.48). Intervention patients were more satisfied with their physicians (P = 0.02) and primary care visit (P = 0.02), but had more hospitalizations for all reasons at 6 months (1.5 vs. 0.7 hospitalizations, P = 0.0002) and 12 months (2.3 vs 1.7 hospital admissions, P=0.05). Conclusion Adding symptom information to computer-generated treatment proposals for heart failure patients did not impact physician treatment decisions or improve patient outcomes.",0,1,
45,controlled study of web-based diabetes disease management.,"OBJECTIVE – To test the impact of a web-based decision support tool, the Diabetes Disease Management Application (DMA), designed to improve evidence-based management of type 2 diabetes. RESEARCH DESIGN AND METHODS—We conducted a randomized controlled group study involving 12 intervention and 14 control staff providers and 307 intervention and 291 control patients with type 2 diabetes in an internal medicine clinic. Providers were randomly assigned to have access to the DMA (intervention) or not (control) from May 1998 to April 1999. The DMA displays interactive patient-specific clinical data, treatment advice, and links to other web-based care resources. We compared patients in the intervention and control groups for changes in processes and treatment outcomes from the pre-study year to the study year by intention-to-treat analysis. RESULTS - The DMA was used for 42% of scheduled patient visits. The number of HbA1c tests performed per year increased significantly in the intervention group (+0.3 tests/year) compared to the control group (-0.04 tests/year, P=0.008), as did the number of LDL cholesterol tests ( intervention, +0.2 tests/year""; control, +0.01 tests/year; P = 0.02) and the proportions of patients undergoing at least one foot examination per year (intervention, +9.8%; control, -0.7%; P=0.003) of HbA1c decreased by 0.2 in the intervention group and increased by 0.1 in the control group (p=0.09);"" The proportion of patients with LDL-C < 130 mg/dl increased by 20.3% in the intervention group and by 10.5% in the control group (p=0.5) CONCLUSIONS—Web-based, patient-specific decision support has the potential to improve evidence-based parameters of diabetes care.",0,1,
46,cross-sectional study of the number and frequency of terms used in a body of health literature to refer to knowledge translation in 2006: a Tower of Babel?,"The study of putting research results into practice is growing rapidly and has acquired many competing names (e.g. dissemination, uptake, exploitation, translation) and contributing disciplines. The interdisciplinary use of several terms impedes communication and progress in the application of research results. In a collection of health literature published in 2006, we attempted to create an inventory of terms that describe this area and how often authors use them. Methods We refer to this area as knowledge translation (KT). Terms describing aspects of KT and their definitions have been collected from literature, the internet, reports, textbooks and contact with experts. We compiled a database of KT and other articles by reading 12 health journals representing multiple disciplines. All articles published in these journals in 2006 were categorized as KT or not. The KT articles (all KT) were further categorized, where possible, according to whether they described KT projects or implementations (KT application articles) or presented the theoretical foundations, models, tools, methods or techniques of KT (KT theory articles ). Accuracy was checked by double reading. Custom software determined how often KT terms were used in the titles and abstracts of articles categorized as KT. Results A total of 2,603 articles were evaluated and 581 identified as KT articles. Of these, 201 described KT applications and 153 contained KT theory. Of the 100 KT terms collected, 46 were used by the authors in the titles or abstracts of articles categorized as KT. Across all 581 KT articles, eight terms or term variations used by the authors were highly discriminatory for the separation of KT and non-KT articles (p<0.001): implementation, adoption, quality improvement, dissemination, complex intervention (with multiple endings) , implementation ( within three words) research and complex intervention. More KT terms were associated with KT application articles (n=13) and KT theory articles (n=18). Conclusions We have collected 100 terms that describe KT research. Authors used 46 of these in titles and abstracts of KT articles. Of these, about half differentiated between KT and non-KT articles. Therefore, the need for consolidation and consistent use of fewer terms related to KT research is evident.",0,0,
47,formative study of colorectal cancer surveillance: implications for survival-centered interventions,"Colon cancer is one of the most commonly diagnosed cancers in the United States, and increasing numbers of survivors have emphasized the need for improved quality of colon cancer surveillance. Post-treatment monitoring includes follow-up visits and testing, as well as psychosocial support and lifestyle counseling. This formative study examined the factors at the individual, interpersonal, and organizational levels associated with adherence to surveillance guidelines to identify modifiable factors for potential educational intervention strategies. A sample of 22 survivors (12 females and 10 males) from two cancer centers were recruited to participate in focus groups or telephone interviews with key informants to explore their experiences of post-treatment care and to complete a short survey. Content analysis was used to identify topics. The results confirmed that the survivors went through a complex surveillance plan and described a strong trust in their healthcare providers that guided their follow-up experiences. The terms “survivorship” and “follow-up” were defined in different ways by the participants. On an individual level, issues critical to the survivor's experience included having a positive attitude, relying on one's beliefs, and managing fear. Interpersonal-level issues focused on interactions and communication with family and healthcare providers in aftercare. While organizational-level factors were rarely highlighted, participants rated office reminder systems and communication between their various providers as valuable. Educational interventions that leverage survivors' connections to their physicians and focus on preparing survivors for what to expect in the next phase of their cancer experience could be beneficial at the end of treatment to prepare survivors for the post-mortem transition to activate the treatment.",0,0,
48,framework for good practice in inter-agency interventions in cases of self-neglect,"Self-neglect is probably more common than commonly thought and creates a number of difficult conceptual, identification and intervention problems for health and social care workers. These patient management problems are compounded by the lack of any real-world evidence base for nurses to rely on when faced with the management of people who are self-neglecting. Nurses who work with self-neglect work in an interdisciplinary context that includes professional groups such as environmental health officers not typically found in health and social care teams. In the absence of such an evidence base, a pragmatic solution in the form of a framework for multi-agency practice has been proposed. The background to this framework, including a research study of housing in self-neglect and multi-agency responses, is briefly outlined in this paper.",0,0,
49,framework to support healthcare professionals in recommending quality apps to support self-management of chronic diseases: Illustrative evaluation of type 2 diabetes apps,"BACKGROUND: This paper presents an approach to assist healthcare professionals in recommending quality apps to support chronic disease self-management. Most app reviews focus on popularity, aesthetics, functionality, usability, and information quality. There is no doubt that these factors are important to select trustworthy apps that are attractive to users, but behavioral theory can also be useful in tailoring the apps to users' needs. OBJECTIVE: The developed framework aims to be methodologically sound, to be able to select popular apps containing content covered by evidence-based programs, consistent with behavioral theory, as well as a patient-centric approach to app customization to the individual needs of the patients. METHODS: A single disease - type 2 diabetes - was chosen to illustrate how the framework could be applied as it was believed to represent the types of strategies used in many chronic diseases. A systematic approach, based on behavioral theory and recommendations from best practice guidelines, was developed to adapt apps to patients' needs. In March 2014, a range of search strategies were used to identify the top-rated iPhone and Android health apps, representing 29 topics across five categories of type 2 diabetes self-management strategies. Topics were selected from published international guidelines for the management of diabetes. The senior author (KH) evaluated the most popular apps found that addressed these topics using the Behavioral Theory Content Survey (BTS), which is based on traditional behavioral theory. A tool to support decision-making when using apps has been developed and tested with healthcare professionals to make it easier to use and understand. RESULTS: A total of 14 apps representing all five self-management topics were evaluated. Total theoretical (BTS) scores were below 50 on a 100-point scale for all apps. Each app scored less than 50% of the total possible BTS score for all four behavioral theories and most of the 20 behavioral strategies"";"" However, apps scored more than 50% of the total possible BTS score for specific strategies related to their main focus. Our results suggest that the apps studied would be more effective in conjunction with therapy than as standalone apps. Apps were categorized by topic and key intervention strategies. Based on app categorization and the principles of patient-centric care, a framework was developed to match apps with identified patient needs. The approach was well accepted and understood by a sample of health practitioners. CONCLUSIONS: The presented framework can be used by healthcare practitioners to better tailor apps to clients' needs. Some apps incorporate highly interactive behavioral theory strategies and, when used as an adjunct, can increase patient involvement and the effectiveness of therapy.",0,0,
50,French adaptation of the Overt Behavior Scale (OBS) measuring challenging behavior after acquired brain injury: The Echelle des coportements observables (ECO),"PURPOSE: To develop a French version of the Overt Behavior Scale (OBS) and study some of its psychometric properties. METHODS: The scale was adjusted and validated according to standard guidelines for cross-cultural adjustment of questionnaires (Echelle des comportements observables"";"" ECO). The reliability and construct validity of the ECO was examined in 29 inpatients and outpatients with acquired brain damage. The tools were administered by 12 doctors at eight rehabilitation centers and the local Brain Injury Association. RESULTS: The ECO provided descriptive behavioral profiles similar to the original scale. It showed excellent reliability and good convergent and divergent validity, reflected in significant associations with other measures that contained similar behavioral elements and by the lack of correlations of meaning with broader constructs such as physical and cognitive abilities. CONCLUSION: This study provides evidence that the ECO behaves similarly to the original OBS, shows promising initial results in terms of reliability and validity, and represents a valuable research and clinical tool to assess the severity and typology of challenging behaviors after a To assess acquired brain injury and monitor behavioral development after interventions in French and bilingual communities.",0,0,
51,portable computer smoking intervention tool and its implications for physician smoking cessation counseling,"AIM: The aim of this study was to evaluate a portable computer-based smoking cessation intervention tool designed to assist physicians in smoking cessation counseling with patients. METHODS: This study used a pre/post survey design with a 4-month trial period for the software. Study participants included 22 faculty and resident physicians from the University of Virginia. Paired-sample t-tests were used to assess mean differences on the 4 major subscales (Physician Behaviour, Attitudes, Comfort with Counseling Patients to Quit Smoking, and Knowledge). RESULTS: No statistically significant mean differences were found for physician behavior (mean increase = 0.44, p = 0.55) or physician attitude (mean increase = 0.44, p = 0.16). A statistically significant mean increase of 2.29 was observed for the physician comfort subscale (t=3.87, df=16, p=0.001). Physicians reported improved comfort in advising patients on smoking cessation (p=0.007) and improved comfort in using public health clinical practice guidelines (p=0.012). CONCLUSION: Physicians' convenience in advising patients on smoking cessation can be enhanced by handheld computer software. When used in conjunction with other practice modifications, this tool has the potential to improve physicians' smoking cessation intervention practices.",0,1,
52,"randomized hybrid efficacy-implementation cluster study of group CBT for anxiety in urban schools: rationale, design, and methods","Background Schools offer a context with great potential for the implementation of psychosocial evidence-based practices. Cognitive behavioral therapy (CBT) is an evidence-based practice that has been shown to be very effective in treating anxiety in a variety of settings, including schools. Friends for Life (FRIENDS) is a powerful CBT group protocol for anxiety. Unfortunately, evidence-based practices for anxiety are rarely employed in underfunded urban schools because many treatment protocols do not fit well with the urban school context or population, existing behavioral health staff do not receive adequate training or support to enable them to faithfully implement treatment, or school districts do not have the Resources to contract with external consultants. In our previous work, we adapted FRIENDS to create a more culturally sensitive, focused, and actionable CBT for Anxiety Treatment in Schools (CATS) protocol. Methods/Design The aim of this 5-year study is to evaluate both the effectiveness of CATS for urban public schools compared to the original FRIENDS and the implementation strategies (Train-the-Trainer vs. Train-the-Trainer?+ ) to be compared (ongoing consultation) by conducting a three-arm, parallel group, Type 2 Hybrid Effectiveness Implementation Study in 18 urban K-8 public schools. We will also evaluate the economics and the intermediaries and facilitators of fidelity. 90 therapists, 18 supervisors and 360 children will participate. The Framework for Interactive Systems for Dissemination and Implementation guides the training and support processes for therapists and supervisors. Discussion This study has the potential to show that agency therapists and supervisors who have had little to no experience with evidence-based practices (EBPs) can reliably implement EBPs with an anxiety disorder. Comparisons of implementation strategies would provide data for large urban mental health systems to make decisions about the implementation of EBPs.",0,0,
53,"low-fat vegan diet results in larger macronutrient changes, but is comparable to a more conventional diabetic diet in individuals with type 2 diabetes in terms of compliance and acceptability","BACKGROUND: Although therapeutic diets are critical to diabetes management, their acceptance by patients remains largely unexplored. OBJECTIVE: To quantify adherence and acceptability for two types of diets for diabetes. DESIGN: Controlled study conducted between 2004 and 2006. SUBJECTS/SETTINGS: Individuals with type 2 diabetes (n=99) in a community-based research facility. Participants were randomly assigned to a diet following 2003 American Diabetes Association guidelines or a low-fat vegan diet for 74 weeks. KEY OUTCOME MEASURES: Attrition, adherence, eating behaviors, diet acceptance, and cravings. STATISTICAL ANALYZES: In nutrient intake and questionnaire results, t-tests determined differences between groups. For measures of diet acceptance, the Wilcoxon sum-rank test for related samples assessed changes within the group; the Mann-Whitney U test for independent samples compared the diet groups. Changes in reported symptoms between groups were compared to Chi(2) for independent samples. RESULTS: All participants completed the first 22 weeks, 90% (45/50) in the American Diabetes Association diet group (45/50) and 86% (42 /49) of participants in the vegan diet group completed 74 weeks Carbohydrate and fiber intake increased more in the vegan group. At 22 weeks, 44% (22/50) of members in the American Diabetes Association diet group and 67% (33/49 ) the vegan the group-specific dietary compliance criteria-group participants (p=0.019); the American Diabetes Association nutrition group reported a greater increase in dietary restraint;"" this difference was not significant at week 74. Both groups reported reduced hunger and reduced disinhibition. Responses to the questionnaire rated both diets as satisfactory, with no significant Differences between groups, except for ease of preparation, for which the 22-week ratings marginally favored the American Diabetes Association guideline group Fatty food cravings decreased more in the vegan group at 22 weeks, with no significant difference at 74 weeks CONCLUSIONS: Despite its greater impact on macronutrient absorption, a low-fat vegan diet has an acceptance rate similar to that of a more conventional diabetic diet Acceptance does not appear to be a barrier to its use in medical nutrition therapy.",0,0,
54,meta-analysis of the association between adherence to drug therapy and mortality,"OBJECTIVE To assess the relationship between adherence to medical therapy, including placebo, and mortality. DESIGN Meta-analysis of observational studies. DATA SOURCES Electronic databases, contact with investigators and textbooks and overviews on adherence. Screening Methods Predefined criteria were used to select studies reporting mortality in participants with good and poor adherence. Data were extracted for disease, drug therapy groups, methods of measuring adherence rate, definition of good adherence, and mortality. RESULTS Data were available from 21 studies (46,847 participants), including eight studies with placebo arms (19,633 participants). Compared with poor adherence, good adherence was associated with lower mortality (odds ratio 0.56, 95% confidence interval 0.50 to 0.63). Good adherence to placebo was associated with lower mortality (0.56, 0.43 to 0.74), as was good adherence to beneficial drug therapy (0.55, 0.49 to 0.62). Good adherence to harmful drugs was associated with increased mortality (2.90, 1.04 to 8.11). CONCLUSION Good adherence to drug therapy is associated with positive health outcomes. Furthermore, the observed association between good adherence to placebo and mortality supports the existence of the ""healthy adherence"" effect, whereby adherence to drug therapy may be a surrogate marker for overall healthy behavior.",0,0,
55,midwife-led in-hospital birth center within an academic medical center: achievements and challenges,"The University of California San Diego's Community Women's Health Program (CWHP) has emerged as a successful and sustainable coexistence model for women's health care. The cornerstone of this midwifery practice is California's only hospital birthing center. This unique and separate birthing center is located within the medical center and has been the site of more than 4000 births. With 10% cesarean and 98% breastfeeding rates, it is an exceptional example of minimally invasive care. The integration of this formerly detached birth center into an academic center has led to attempts at mistrust and ineffective communication. Education, consistent leadership, and the development of multidisciplinary policies helped address these challenges. This collaborative model provides a structure in which residents learn to be respectful advisors and to appreciate differences in medical practice. The CWHP and its Birth Center demonstrate that through persistence and flexibility, a collaborative model of maternity services can thrive and positively impact not only new families but future generations of providers.",0,0,
56,"migraine management training program for primary care physicians: an overview of the results of a survey and pilot study, lessons learned, and considerations for further research","BACKGROUND: There are five to nine million primary care physician visits for migraines each year in the United States. However, migraine care in primary care is often suboptimal. A previous study showed that primary care physicians (PCPs) desire direct contact with headache specialists to improve the migraine care they provide. OBJECTIVE: We sought to further investigate GP knowledge of migraine management and assess the feasibility of a multimodal migraine education program for GPs. METHODS: We conducted a survey to assess primary care physicians' knowledge of migraine. We then held three live training sessions and developed an email consultation service for GPs to ask questions they had about migraines. We report both quantitative and qualitative results. RESULTS: Twenty-one general practitioners completed the survey. They were generally consistent with the epidemiology of migraine (mean prevalence of reported migraine 12.6% +/- 10.1) and psychiatric comorbidities (mean prevalence of comorbid depression 24.5% +/- 16.7, mean prevalence of comorbid anxiety 24.6% +) familiar /- 18.3) and evidence-based behavioral therapies. 56% named cognitive behavioral therapy, 78% biofeedback and 61% relaxation therapy as evidence-based treatments. Although most were aware of the prevalence of psychiatric comorbidities, they did not routinely assess for them (43% did not routinely assess for anxiety, 29% did not routinely assess for depression). GPs reported that they frequently refer patients for non-evidence-based, Level A treatments: special diets (60%), acupuncture (50%), physical therapy (30%), and psychoanalysis (20%). Relaxation therapy was recommended by 40% of general practitioners. Only 10% reported turning to cognitive behavioral therapy or biofeedback. Nineteen percent made minimal or no use of preventive migraine medications. 72% had little or no knowledge of the American Academy of Neurology's migraine guidelines. Attendance at the training sessions varied (N=22 at 1st session, 6 at 2nd session, 15 at 3rd session). Very few PCPs used the email counseling service (N=4). CONCLUSIONS: Although primary care physicians are familiar with many aspects of migraine care, there is a need and opportunity for improvement. The three live sessions were poorly attended and the email counseling service was rarely used. We provide an in-depth discussion of targeted areas for educational interventions, challenges in developing a migraine education program for PCPs, and areas for future study.",0,0,
57,model for collaboration in quality improvement projects: implementation of a weight-based heparin dosing nomogram in an integrated health care system,"BACKGROUND: Aurora Health Care, an integrated delivery system based in Milwaukee, established a system-level clinical quality improvement division in 1995 to facilitate collaboration on clinical quality improvement (QI) initiatives. THE COLLABORATION MODEL: A model was developed to leverage expertise within the system and avoid unnecessary duplication while maintaining acceptance of the project's interventions at the point of service delivery. It was believed that a single team could design the improvement effort or policy and then work at a more local level with another group of people to implement the processes. APPLICATION OF THE MODEL TO THE HEPARIN-QI PROJECT: Anticoagulation with heparin is recognized as a mainstay in the treatment of pulmonary embolism and deep vein thrombosis. However, a large gap was identified between current anticoagulation practices and published best practices in achieving a key process action. To reduce the overall time to achieve effective anticoagulation, a system-level team created an intervention consisting primarily of a preprinted order sheet, including the nomogram of weight-based heparin dosing, and an educational curriculum for physicians and other health professionals. Significant improvement was observed at all pilot sites, with the overall rate of adequate anticoagulation improving from 73% to 95% within the first 24 hours. DISCUSSION: The system was able to standardize care in four of its five major hospitals and provide better patient outcomes to a larger portion of the population, and then replicate the heparin project at four additional sites over a six-month period. This model has been successfully applied to other quality improvement projects.",0,0,
58,policy analysis modeling tool to support the design of efficient and effective policy responses to complex public health problems,"Background In public health policy-making, a broader understanding of risk factors for disease throughout the life-course and an increasing awareness of the social determinants of health have led to the development of broader, intersectoral strategies to tackle complex problems. However, comprehensive strategies may not represent the most efficient or effective approach to reducing the burden of disease at the population level. Rather, they can act to spread limited resources less intensively across a larger number of programs and initiatives, thereby diluting the potential impact of the investment. Although analytical tools are available that use research to identify and prioritize disease risk factors for public health interventions, they are insufficient to support more targeted and effective policy responses to complex public health problems. Discussion This paper discusses the limitations of analytical tools commonly used to support evidence-based policy decisions on complex problems. It proposes an alternative policy analysis tool that can integrate different sources of evidence and provide a platform for virtually testing policy alternatives to design solutions that are efficient, effective and equitable. The case of suicide prevention in Australia is presented to demonstrate the limitations of current prevention policy information tools and to discuss the usefulness of the new policy analysis tool. Summary Contrary to popular belief, a systems approach goes a step further than broad thinking and seeks to identify where public health interventions and resources can best be deployed to achieve optimal impact. It is primarily concerned with what can reasonably be left out of prevention strategies and can be used to study where disinvestment can occur without compromising the health (or equity) of populations. Simulation models used for policy analysis promise to better operationalize research results to support decision-making on complex problems, improve public health policy direction, and provide a basis for strengthening relationships between policymakers, stakeholders, and researchers .",0,0,
59,national cross-sectional study of socio-behavioural factors influencing physicians' decision to start antimicrobial therapy,"PURPOSE: Current efforts to prevent antimicrobial resistance include limiting antimicrobial use, providing education on appropriate use, and developing better point-of-care testing, but what do physicians actually think of rational prescribing and possible interventions? We sought to understand what factors may influence a physician's decision to start antimicrobial therapy in a patient and his or her opinion on measures to promote rational prescribing. Methods: We conducted a nationwide cross-sectional survey of 10,600 physicians from the medical associations of all known statutory health insurance physicians in Germany. RESULTS: Of respondents (n=3,492; 33%; including detailed nonresponse bias analysis), 90% said they elect to start antimicrobial therapy in a patient at least weekly, and 66% said they that they would decide every day. We identified correlates to the decision to start antimicrobial therapy in a patient. Predictors were status as hospital physician (odds ratio (OR) 1.29 (95% confidence interval (CI) 1.00-1.68)), physician (OR 1.81 (95% CI 1.42-2.31) ), age 50-59 (OR 1.56 (95% CI 1.10-2.21)) and practiced in the new federal states (OR 1.60 (95% CI 1.15-2.21 )). Each specialist decided to start antimicrobial therapy significantly less frequently than ENT specialists and urologists. Other predictors agreed to prescribing to be on the safe side (OR 1.34 (95% CI 1.03-1.76)) as they believed that the quality of prescribing practice is improving after being continuously used by pharmaceutical companies trained (OR 1.43 (95% CI 1.11-1.84). )) and experience with unsuccessful therapy for resistant pathogens (OR 2.42 (95% CI 1.83-3.19)). CONCLUSIONS: Physicians in our sample choose to initiate antimicrobial therapy in a patient and value interventions to support prudent use, e.g. B. Continuing Education, Practice Guidelines and Implementation of Monitoring Measures. Social behavior factors, regional differences, gender and age merit further research to promote rational antimicrobial prescribing and to examine related influencers.",0,0,
60,new tool to assess the risk of walking in hospitalized patients,"This article describes the development and implementation of a migratory screening and intervention program based on the identification of hospitalized patients with cognitive and mobility impairments. A migratory screening tool developed by a multidisciplinary team was linked to appropriate levels of intervention available in the electronic health record. Advanced Practice Nurses (APNs) confirmed the accuracy of screening and bedside nurse interventions for all patients who screened positive. Of 1,528 patients hospitalized during a 3-week period, 48 (3.1%) screened positive for wandering. Patients at risk were elderly (age >/= 65) (66.7%), patients admitted to surgical departments (41.7%), Caucasian (89.6%), and male (58.3%). Thirteen (27.1%) had dementia and 45 (93.8%) had impaired cognition. Of the patients who screened positive for hiking, the APNs agreed with the nurses' assessment in 79.2% of the cases (38/48) regarding risk for hiking and 89.5% (34/38 true positives) of the interventions match. A migratory screening tool and two-element intervention were feasible for use by nurses at the bedside. Further studies are needed to determine if this tool is effective in preventing wandering.",0,0,
