record_id,title,abstract,keywords,authors,year,date,doi,label_included,label_abstract_screening,duplicate_record_id
286,"Penicillamine-induced elastosis perforans serpiginosa with abnormal ""lumpy"" elastic fibers in lesional and nonlesional skin","Four types of elastosis perforans serpiginosa (EPS) have been described in the literature: 1) idiopathic EPS, 2) reactive elastosis perforans associated with connective tissue disorders, 3) in some cases of pseudoxanthoma elasticum (PXE), the specific calcified elastic tissue of the disease is extruded, producing a clinical picture indistinguishable from other types, it can also be seen in patients undergoing hemodialysis and 4) EPS induced by long-term treatment with D-penicillamine is seen in patients suffering from Wilson's disease. Long-term therapy with D-penicillamine causes an alteration in the dermal elastic tissue. D-penicillamine-induced EPS has a distinctive histopathologic feature: jagged appearance of elastic fibers due to perpendicular budding from their surface giving it a ""lumpy"" appearance. The alteration of elastic fibers induced by D-penicillamine does not always manifest clinically as EPS. We present a case of generalized alteration induced by D-penicillamine in the elastic tissue of the skin with different histopathological characteristics.",,"Khatu, S. S.;Dhurat, R. S.;Nayak, C. S.;Pereira, R. R.;Kagne, R. B.",2011,Jan-Feb,https://dx.doi.org/10.4103/0378-6323.74982,0,0,
287,Hepatocyte targeting and intracellular copper chelation by a thiol-containing glycocyclopeptide,"Metal overload plays an important role in various diseases or intoxications, such as Wilson's disease, a major genetic disorder of copper metabolism in humans. To efficiently and selectively lower copper concentration in the severely damaged liver, chelators must target hepatocytes. In the present work, we synthesized a molecule capable of both reducing intracellular copper, specifically Cu(I), and acting on hepatocytes, combining a chelating unit and a carbohydrate recognition element within the same structure. A cyclodecapeptide scaffold exhibiting a controlled conformation with two independent faces was chosen to introduce both units. One side shows a cluster of carbohydrates to ensure efficient recognition of asialoglycoprotein receptors, expressed on the surface of hepatocytes. The second face is dedicated to the formation of metal ion complexes thanks to the thiolate functions of two cysteine side chains. To obtain a chelator that is active only once inside cells, the two thiol functions were oxidized in a disulfide bridge to produce the glycopeptide P(3). Two simple cyclodecapeptides that model the reduced and complexing form of P(3) in cells demonstrated a high affinity for Cu(I) and a high selectivity for Zn(II). As expected, P(3) becomes an efficient Cu(I) chelator in the presence of glutathione that mimics the intracellular reducing environment. Finally, cellular uptake and the ability to reduce intracellular copper were demonstrated in hepatic cell lines, in particular in WIF-B9, making P(3) a good candidate to combat copper overload in the liver.",,"Pujol, A. M.;Cuillel, M.;Renaudet, O.;Lebrun, C.;Charbonnier, P.;Cassio, D.;Gateau, C.;Dumy, P.;Mintz, E.;Delangle, P.",2011,2019-01-01 00:00:00,https://dx.doi.org/10.1021/ja106206z,0,0,
288,Evaluation of powder mixtures and hydrophilic gastroretentive drug delivery systems containing zinc acetate and sodium bicarbonate,"The objective of this study was to develop and study floating drug delivery systems composed of a model drug (zinc acetate dihydrate), different forms of a matrix-forming polymer (Metolose 90 SH), and sodium bicarbonate as an effervescent component. The proportions of methylose and bicarbonate were varied, and the effects of the different proportions on the properties of the resulting powders and tablets were determined. Initially, the water absorption of different powder mixtures was evaluated. These tests indicated the interaction of the active agent and the effervescent agent, this phenomenon leading to an unexpected increase in the amount of liquid absorbed. This interaction was evaluated for degradation of the hydrophilic matrix system. The disintegration of tablets with different compositions revealed that this interaction increases the time required for the disintegration of these systems. The study demonstrated that the interaction of the components induced significant changes in the parameters of this new sensitive delivery system. In the last steps, the buoyancy and dissolution properties of tablets that seemed appropriate for the formulation of a controlled drug delivery system were investigated. Copyright © 2010 Elsevier BV All rights reserved.",,"Baki, G.;Bajdik, J.;Pintye-Hodi, K.",2011,2025-03-01 00:00:00,https://dx.doi.org/10.1016/j.jpba.2010.10.026,0,0,
289,D-penicillamine interferes with S-homocysteinylation and S-cysteinylation of apolipoprotein B LDL,,,"Sotgia, S.;Carru, C.;Pinna, G. A.;Deiana, L.;Zinellu, A.",2011,Dec,https://dx.doi.org/10.1177/0091270010385933,0,0,
290,"Long-term follow-up of Wilson's disease: natural history, treatment, mutation analysis, and phenotypic correlation.","BACKGROUND AND OBJECTIVES: Wilson's disease (WD) is an inherited disorder of copper metabolism. When treated, the outcome can be excellent, although long-term survival has not yet been well documented. The aim of this study was to describe the long-term outcome of a cohort of WD patients and to assess the factors that affect the phenotypic manifestation of WD. METHODS: The presence of mutations in the ATP7B gene, clinical manifestations, treatments, and long-term outcomes were retrospectively analyzed in 117 patients with WD (59 men and 58 women, age at evaluation 38.5 +/ - 11, range 16-63). years). RESULTS: Fifty-five patients with neurological presentation, 51 patients with hepatic presentation, and 11 asymptomatic patients were followed up for a mean of 15.1 +/- 10 years (median 12 years, range 1-41 years). The H1069Q ATP7B gene mutation was the most frequent genetic variant (54.3%); the frequency of this mutation did not differ between patients with hepatic or neurological presentation (P = 0.099). D-penicillamine or zinc salts (81% and 17%, respectively) were used for treatment, and three patients underwent liver transplantation. Most of the symptomatic patients became asymptomatic or improved during follow-up (82% patients with hepatic presentation, 69% with neurological presentation). Long-term survival of WD patients did not differ from that of the general Czech population (P = 0.95). CONCLUSIONS: Long-term follow-up shows a satisfactory response in the vast majority of adequately treated WD patients and survival is consistent with that of the general population. Copyright © 2010 John Wiley & Sons A/S.",,"Bruha, R.;Marecek, Z.;Pospisilova, L.;Nevsimalova, S.;Vitek, L.;Martasek, P.;Nevoral, J.;Petrtyl, J.;Urbanek, P.;Jiraskova, A.;Ferenci, P.",2011,Jan,https://dx.doi.org/10.1111/j.1478-3231.2010.02354.x,1,1,
291,Extraordinary stability of copper(I)-tetrathiomolybdate complexes: possible implications for aquatic ecosystems,"An extraordinary affinity of MoS42- for Cu explains Mo-induced Cu deficiency in ruminants (molybdenosis) and offers an approach to treat Wilson's disease in humans. Evidence for thiomolybdates in sulphurous natural waters, and possibly even as metastable traces in oxic natural waters, raises the question of how Cu-Mo affinity might affect Cu availability or toxicity in aquatic ecosystems. The stabilities of Cu-MoS42- inorganic complexes are characterized and quantified here for the first time. Two remarkably stable dissolved Cu(I) complexes (T=23°C +/- 2°C) are identified: Cu2(HS)2MoS42- and Cu2S2MoS44-. In addition, the solubility constant of a precipitate (NH4CuMoS4) was measured. Under extremely reducing conditions in rumen fluids, these complexes will largely suppress Cu(+) activity, supporting previous conclusions on the mechanism of molybdenosis. In natural sulphurous waters, they help prevent the total depletion of Cu, as might otherwise occur by precipitation of sulphide minerals. On the other hand, the complexes discovered here are HS-dependent and might not be important in oxic natural waters (with HS- concentrations < 10-9 M) even if the metastable and biogenic MoS42 were present as previously conjectured. Copyright © 2010 SETAC.",,"Helz, G. R.;Erickson, B. E.",2011,Jan,https://dx.doi.org/10.1002/etc.379,0,0,
292,Orphan drugs. The Dutch situation is similar,,,"Bouvy, M.",2010,2007-12-01 00:00:00,https://dx.doi.org/10.1136/bmj.c7018,0,0,
293,"Effects of long-term zinc treatment in Japanese patients with Wilson's disease: efficacy, stability, and copper metabolism","Wilson's disease is an autosomal recessive disorder with copper metabolism. In Japan, the standard treatment is the administration of copper chelating agents, such as D-penicillamine and trientine. In this study, the authors used zinc acetate to treat Japanese patients with Wilson's disease and investigated its efficacy. All 37 patients in this study were found to have Wilson's disease by clinical and biochemical tests and were given zinc acetate for 48 weeks. The authors followed the patients' clinical symptoms and laboratory findings by evaluating their complete blood counts, biochemical findings, as well as the results of urinalysis and special laboratory tests for copper and zinc metabolism. We also examine the side effects of treatment. Zinc acetate did not aggravate liver or neurological symptoms in any of the patients. Biochemical blood analysis also did not reveal elevated levels of alanine aminotransferase, aspartate aminotransferase, and gamma-glutamyl transpeptidase. Zinc treatment did not aggravate the clinical signs and/or laboratory findings of the patients. However, it did improve some clinical symptoms of patients with Wilson's disease. Although this agent had some side effects, none of them were serious. The authors measured the point urinary excretion of copper, which gave an indication of the efficacy of the treatment and of the sufficient dose of zinc. We recommend maintaining a punctual urinary copper excretion of less than 0.075 µg/mg creatinine. The authors conclude that zinc acetate is an effective and safe treatment for Japanese patients with Wilson's disease. Copyright © 2010 Mosby, Inc. All rights reserved.",,"Shimizu, N.;Fujiwara, J.;Ohnishi, S.;Sato, M.;Kodama, H.;Kohsaka, T.;Inui, A.;Fujisawa, T.;Tamai, H.;Ida, S.;Itoh, S.;Ito, M.;Horiike, N.;Harada, M.;Yoshino, M.;Aoki, T.",2010,Dec,https://dx.doi.org/10.1016/j.trsl.2010.08.007,0,0,
294,Gabapentin as a rescue drug in dystonic state induced by D-penicillamine in patients with Wilson's disease,D-penicillamine-induced dystonic state is a unique but serious drug-related complication in a subgroup of patients with Wilson's disease. The pathophysiological basis of its appearance is unknown. It often responds poorly to anti-dystonia medications. We present three patients with Wilson's disease who developed severe paroxysmal dystonic crises after receiving treatment with D-penicillamine. All three patients responded well to gabapentin after failing to respond to other anti-dystonia medications.,,"Paliwal, V. K.;Gupta, P. K.;Pradhan, S.",2010,Sep-Oct,https://dx.doi.org/10.4103/0028-3886.72184,0,0,
295,Reassessment of diagnostic criteria for Wilson's disease in children with mild liver disease,"UNLABELED: Diagnosis of Wilson's disease (WD) is challenging, especially in children. Early detection is desirable to avoid dramatic progression of the disease. The objective of our study was to reassess in children with WD with mild liver disease the conventional diagnostic criteria and the WD scoring system proposed by an international consensus in 2001. Forty children with WD (26 boys and 14 girls, age range = 1 .1-20.9 years) and 58 age- and sex-matched patients with liver disease other than WD were evaluated. Both groups were symptom-free and had elevated aminotransferases as the predominant signs of liver disease. In all patients with WD, the diagnosis was supported by molecular analysis, liver copper content, or both. A receptor operating characteristic (ROC) analysis of ceruloplasmin at the 20 mg/dL cutoff showed a sensitivity of 95% [95% confidence interval (CI) = 83%-99.4%] and a specificity of 84.5% (95% CI = 72.6%-92.6%). The optimal baseline urinary copper diagnostic cutoff value was found to be 40 µg/24 hours (sensitivity = 78.9%, 95% CI = 62.7%-90.4%; specificity = 87.9% , 95% CI = 76.7%-95%). Urinary copper values after penicillamine challenge did not differ significantly between WD patients and control subjects, and ROC analysis showed a sensitivity of only 12%. The WD scoring system was shown to have positive and negative predictive values of 93% and 91.6%, respectively. CONCLUSION: Urinary copper excretion greater than 40 ug/24 hours suggests WE in asymptomatic children, while the penicillamine challenge test does not have a diagnostic role in this subgroup of patients. The WD scoring system provides good diagnostic accuracy. Copyright © 2010 American Association for the Study of Liver Diseases.",,"Nicastro, E.;Ranucci, G.;Vajro, P.;Vegnente, A.;Iorio, R.",2010,Dec,https://dx.doi.org/10.1002/hep.23910,0,0,
296,Wilson's disease,"Wilson's disease is an autosomal recessive inherited disorder of copper balance that causes liver damage and neurological abnormalities of varying degrees. The defective gene, ATP7B, encodes a hepatic copper transporter protein, which plays a key role in human copper metabolism. Our understanding of the genetic basis of Wilson's disease has increased dramatically; however, the understanding of the genotype-phenotype correlation and the multiple effects of copper toxicity as a basis for targeted and individualized therapy strategies is still insufficient. Clinical manifestations are related to copper accumulation predominantly in the liver and brain and include liver disease ranging from mild hepatitis to acute liver failure or cirrhosis and/or neurological symptoms such as dystonia, tremor, dysarthria, psychiatric disorders. Mixed presentations occur frequently. Early recognition by clinical, biochemical, or genetic examination and initiation of therapy with copper chelators, zinc salts, or even liver transplantation in cases of acute and chronic liver failure are essential for a favorable outcome. Copyright © 2010 Elsevier Ltd. All rights reserved.",,"Huster, D.",2010,Oct,https://dx.doi.org/10.1016/j.bpg.2010.07.014,0,0,
297,Zinc-induced copper deficiency in Wilson's disease,,,"Horvath, J.;Beris, P.;Giostra, E.;Martin, P. Y.;Burkhard, P. R.",2010,Dec,https://dx.doi.org/10.1136/jnnp.2009.188896,0,0,
298,Partial status epilepticus induced by hypocupremia in a patient with Wilson's disease,"Although seizures are rarely found in Wilson's disease (WD), seizures related to hypocupremia have not been previously reported. We report on a patient with partial status epilepticus who was on a strict low-copper diet and chelation therapy for WD. Despite other rare causes of seizures in WD, including penicillamine-induced pyridoxine deficiency, cerebral copper deposition, and metabolic encephalopathy, the most likely cause of resistant status epilepticus in this patient was hypocupremia from overzealous treatment. . This case exemplifies that states of hypocupremia should be considered as a risk factor for resistant seizures. Copyright © 2010 British Epilepsy Association. Published by Elsevier Ltd. All rights reserved.",,"Benbir, G.;Gunduz, A.;Ertan, S.;Ozkara, C.",2010,Nov,https://dx.doi.org/10.1016/j.seizure.2010.07.018,0,0,
299,Synthesis and biological characterization of new charge-deficient spermine analogs,"The biogenic polyamines spermidine and spermine are positively charged at physiological pH. They are present in all cells and are essential for their growth and viability. Here we synthesize three new derivatives of the isosterically charge-deficient spermine analog 1,12-diamino-3,6,9-triazadecane (SpmTrien, 5a) which are N(1)-Ac-SpmTrien (5c), N(12)- Ac-SpmTrien (5b), and N(1),N(12)-diethyl-1,12-diamino-3,6,9-triazadecane (N(1),N(12)-Et(2)-SpmTrien , 5 d). 5a and 5d readily accumulated in DU145 cells in the same concentration range as natural polyamines and moderately competed for uptake with putrescine (1) but not spermine (4a) or spermidine (2). 5a efficiently upregulated ornithine decarboxylase and reduced polyamine levels, while 5d was shown to be inefficient, compared to N(1),N(11)-diethylnorspermine (6). None of the analogs tested were substrates for recombinant human spermine oxidase, but those with a free amino terminus, including 1,8-diamino-3,6-diazaoctane (Trien, 3a), were acetylated by recombinant mouse spermidine. /spermine N(1)-acetyltransferase. 5a was acetylated to 5c and 5b, with the latter being metabolized by acetylpolyamine oxidase to 3a, a drug used to treat Wilson's disease. Therefore, 5a is a bioactive precursor of 3a with improved bioavailability.",,"Weisell, J.;Hyvonen, M. T.;Hakkinen, M. R.;Grigorenko, N. A.;Pietila, M.;Lampinen, A.;Kochetkov, S. N.;Alhonen, L.;Vepsalainen, J.;Keinanen, T. A.;Khomutov, A. R.",2010,2012-08-01 00:00:00,https://dx.doi.org/10.1021/jm100439p,0,0,
300,Pharmacology of triethylenetetramine and its clinical applications,"Triethylenetetramine (TETA), a selective Cu(II) chelator, is commonly used for the treatment of Wilson's disease. Recently, it has been shown that TETA can be used in cancer treatment because it possesses telomerase inhibitory and anti-angiogenesis properties. Although TETA has been used in the treatment of Wilson's disease for decades, there is no comprehensive review of the pharmacology of TETA. TETA is poorly absorbed with a bioavailability of 8 to 30%. It is widely distributed in tissues with relatively high concentrations measured in liver, heart and kidney. It is metabolized primarily through acetylation, and there are two major acetylated metabolites in human serum and urine. It is excreted primarily in the urine as unchanged parent drug and two acetylated metabolites. It has a relatively short half-life (2 to 4 hours) in humans. The most recent discoveries in the pharmacology of TETA show that the main pharmacokinetic parameters are not associated with the acetylation phenotype of N-acetyltransferase 2, the traditionally considered drug acetylation enzyme, and the metabolizing enzyme of TETA is actually spermidine/ spermine acetyltransferase. This review also covers the current preclinical and clinical application of TETA. A much-needed overview and up-to-date information on the pharmacology of TETA is provided for clinicians or cancer researchers who intend to embark on cancer clinical trials using TETA or its close structural analogs.",,"Lu, J.",2010,Sep,https://dx.doi.org/10.1158/1535-7163.MCT-10-0523,0,0,
301,Persistence with treatment in patients with Wilson's disease,"BACKGROUND AND PURPOSE: Wilson's disease is a genetically induced failure of copper metabolism. If left untreated, it can lead to death within several years of the onset of symptoms. Therefore, the use of medications should continue throughout the life of the patient after diagnosis. Clinical observations show that patients with Wilson's disease frequently discontinue treatment. The aim of our study was to assess how drug compliance (defined as persistence in drug use) translates into the overall well-being of patients with Wilson's disease. MATERIAL AND METHODS: Patients diagnosed with Wilson's disease and observed in our outpatient clinics were asked to complete the self-completed questionnaire. Questions related to demographics, disease characteristics, treatment methods and treatment persistence, subjective assessment of health status, and treatment efficacy. The EQ-5D questionnaire with a visual analog scale of well-being was also used. RESULTS: Responses were obtained from 120 subjects, but only 104 questionnaires could be processed. Our analysis revealed no differences in persistence with the use of d-penicillamine and zinc sulfate or the efficacy of the prescribed medication. We found, however, that regardless of the medication used, persistence with treatment resulted in significantly better self-assessed outcomes (total improvement in 39.7% vs. 7.7% in the non-persistent group, p = 0.003; improvement partial in 53.8% vs 30.8%, respectively, p = 0.045 and deterioration: none in the persistent group vs 42.3% in the non-persistent group, p < 0.0001). CONCLUSIONS: Lack of persistence in the use of prescribed medication is quite common among patients with Wilson's disease. Lack of compliance decreases the chances of improvement and may be the cause of clinical deterioration.",,"Maselbas, W.;Chabik, G.;Czlonkowska, A.",2010,May-Jun,,0,0,
302,[Follow-up study of therapeutic efficacy in 80 children with Wilson's disease],,,"Xie, X. W.;Li, T.",2010,May,,0,0,
303,Wavy hyperpigmentation in Wilson's disease,,,"Al Mohizea, S.",2010,Jan,https://dx.doi.org/10.1111/j.1365-4632.2009.04150.x,0,0,
304,Adjuvant vitamin E therapy in Wilson's disease and suggestions for future trials,,,"Shen, L.;Ji, H. F.",2010,May,https://dx.doi.org/10.1002/hep.23665,0,0,
305,Mowat-Wilson syndrome: the first two cases from Malaysia,"Mowat-Wilson syndrome (MWS) is a newly defined mental retardation; a multiple congenital anomalies syndrome characterized by a typical facial gestalt, Hirschsprung's disease or severe constipation, genitourinary anomaly, congenital heart defects, agenesis of the corpus callosum, and eye defects. Some cases also present with epilepsy, growth retardation with microcephaly, and speech impairment. MWS was first described in 1998 by Mowat et al, and approximately 180 cases have been reported as of August 2008. called ZFHX1B (SIP1). Most of the cases reported so far were sporadic cases; however, rare cases of recurrence between siblings have been cited. The facial phenotype is particularly important for the initial clinical diagnosis and provides the hallmark, justifying ZEB2 mutational analysis even in the absence of Hirschsprung disease. We present the first two molecularly confirmed MWS patients from Malaysia, one of whom has a novel mutation.",,"Balasubramaniam, S.;Keng, W. T.;Ngu, L. H.;Michel, L. G.;Irina, G.",2010,Mar,,0,0,
306,Effect of glutathione depletion on copper removal from LEC rat livers by tetrathiomolybdate,"Tetrathiomolybdate (TTM) is a potent and selective copper (Cu) chelator used as a therapeutic agent for Wilson's disease. TTM is the only agent that can remove metallothionein (MT)-bound Cu in the liver of tan-coated Long-Evans rats (LEC rats). However, excess TTM administration causes deposition of Cu and molybdenum (Mo) in the liver. In the present study, the effect of hepatic glutathione (GSH) depletion on Cu removal from the livers of LEC rats was evaluated to establish an effective TTM therapy. Pretreatment with l-buthionine sulfoximine (BSO), a GSH depleter in vivo, reduced the amounts of Cu and Mo excreted in both bile and bloodstream, and increased the amounts of Cu and Mo deposited in rat livers. LEC in the form of an insoluble complex 4 h after TTM injection. The results suggest that GSH depletion creates an oxidative environment in LEC rat livers, and the oxidative environment facilitates Cu and Mo insolubilization in LEC rat livers after TTM injection. Therefore, the effect of TTM on Cu removal from the liver was reduced in the oxidized condition. Wilson's disease patients and LEC rats develop liver damage caused by oxidative damage. From a clinical point of view, increasing the concentration of GSH is expected to enhance the effect of TTM. Copyright (c) 2010 Elsevier Inc. All rights reserved.",,"Ogra, Y.;Miyayama, T.;Anan, Y.",2010,Aug,https://dx.doi.org/10.1016/j.jinorgbio.2010.04.001,0,0,
307,Teaching NeuroImages: MRI reversal in Wilson's disease with trientine treatment,,,"Park, H. K.;Lee, J. H.;Lee, M. C.;Chung, S. J.",2010,2027-04-01 00:00:00,https://dx.doi.org/10.1212/WNL.0b013e3181dad5cc,0,0,
308,Clinical characteristics and therapeutic response in Taiwanese children with Wilson's disease: 12 years of experience in a single center.,"BACKGROUND: Wilson's disease (WD) is an autosomal recessive defect of cellular copper export. Early diagnosis in children is difficult due to its obscure clinical presentations. The efficacy of zinc salts is well documented, although there are limited data on the use of zinc in pediatric patients with WD. METHODS: We performed a retrospective analysis of clinical features, laboratory results, and responses to treatment in children with WD diagnosed at Taichung Veterans General Hospital between 1996 and 2008. Diagnosis was established by low serum ceruloplasmin, urinary excretion of high copper in 24 hours, presence of Kayser-Fleischer rings, and mutation analysis. RESULTS: Eleven children were included in this study. The main initial presentations were abnormal liver function tests (6/11) and hemolytic anemia (2/11). Genetic studies in seven children showed six different mutations (G934D, R778Q, C490X, 304insC, IVS4-1 G > C, P992I) and one possible new mutation (L1181P). All patients had improved liver function tests and hemoglobin levels after treatment with D-penicillamine, trientine, and zinc supplementation. During a mean period of 3.4 +/- 2.1 years on zinc therapy, six patients had serum zinc levels above the normal range and seven patients had serum copper levels below the normal range. CONCLUSION: Serum ceruloplasmin and 24-hour urine copper tests could be used to rule out WD in children with chronic hepatitis and hemolytic anemia. Gene analysis is useful for rapid diagnosis of asymptomatic siblings and patients with atypical features. Zinc treatment is generally safe in pediatric patients with WD. However, its adverse effects must be monitored. Copyright 2010 Taiwan Pediatrics Association. Published by Elsevier BV All rights reserved.",,"Wang, L. C.;Wang, J. D.;Tsai, C. R.;Cheng, S. B.;Lin, C. C.",2010,Apr,https://dx.doi.org/10.1016/S1875-9572(10)60022-8,0,1,
309,Oral complications associated with treatment with D-penicillamine for Wilson's disease: clinicopathological report,"BACKGROUND: Wilson's disease (WD) is an inherited disease that inhibits the release of copper from the liver. Multiorgan manifestations involve the liver, nervous system, kidneys, eyes, heart, and skin. Elastic fiber damage is a complication of the most commonly used drug in the treatment of WD D-penicillamine (D-PCA). These changes have been very rarely described in the oral cavity. The article describes the oral complications associated with WD and its treatment by D-PCA. METHODS: Clinical, radiographic and microscopic evaluation was performed in two patients with WD (28 and 53 years old), treated with D-PCA, with clinical and pathological evidence of complications related to oral medications. RESULTS: Lesions included multiple small red papules on the lips, gingival enlargement, early-onset periodontitis, and repeated oral candidiasis. Biopsies of the oral mucosa (gingiva, buccal) showed granulomatous inflammation in one case and, in both cases, thick irregular agglomerations of anomalous, tortuous, red-stained elastic fibers. The red labial papules resemble elastosis perforans serpiginosa (EPS). Similar skin lesions have been described, but never before in association with oral or perioral tissue. In addition to oral lesions, one of the patients developed a general intolerance to the drug and was switched to trientine hydrochloride. CONCLUSIONS: WD patients and others treated with D-PCA may develop oral and perioral complications, in some cases exhibiting characteristics of damaged elastic fibers in the mucosa and periodontal apparatus. It is possible that this damage is one of the factors responsible for poor periodontal health in patients with WD. Recognition of injuries may lead to replacement of the affected therapeutic agent.",,"Tovaru, S.;Parlatescu, I.;Dumitriu, A. S.;Bucur, A.;Kaplan, I.",2010,Aug,https://dx.doi.org/10.1902/jop.2010.090736,0,0,
310,Preparation of specific polyamine functionalized copper adsorbents for the selective adsorption of copper,"The serum free copper level is greatly elevated in Wilson's disease. For patients with acute Wilson's disease, liver transplantation is the only life-saving treatment. Plasma exchange or albumin dialysis is often used as a bridge to liver transplantation to maintain a stable clinical status for patients. Hemoperfusion is another effective therapy to remove toxins from plasma. However, hemoperfusion has not been reported to remove copper due to the lack of copper-specific adsorbent. In this work, the copper chelating agents, triethylenetetramine and tetraethylenepentamine, were covalently immobilized on macroporous poly(glycidyl methacrylate-co-trimethylolpropane trimethacrylate) microspheres to prepare copper-specific adsorbents. The resulting adsorbents showed good adsorption capacities of 63.44 and 58.48 mg/g, respectively, for the Cu2+ ion. Furthermore, with the interference of other metal ions such as Fe2+, Mg2+, Zn2+ and Ca2+, the prepared copper adsorbents still showed good specificity towards the Cu2+ ion. These results indicate that adsorbents are promising adsorbents in hemoperfusion therapy for selective removal of copper in patients with severe Wilson's disease. Copyright 2010 Elsevier BV All rights reserved.",,"Yu, Z.;Wu, R.;Wu, M.;Zhao, L.;Li, R.;Zou, H.",2010,2001-07-01 00:00:00,https://dx.doi.org/10.1016/j.colsurfb.2010.03.004,0,0,
311,Wilson's disease: histopathologic correlations with treatment in follow-up liver biopsies,"OBJECTIVE: To investigate the progression of liver histopathology in serial liver biopsies from patients with Wilson's disease (WD). METHODS: We present a group of 12 patients with WD treated with zinc and/or penicillamine who underwent multiple follow-up liver biopsies. Demographic, clinical, and laboratory data were collected, and all patients underwent an initial biopsy and at least one repeat biopsy. RESULTS: The time to repeat the biopsy ranged from 2 to 12 years. Six patients (non-progressors) showed stable or improved liver histology. In one case, we observed improvement of fibrosis from stage 2 to 0. Six patients (progressors) had worsening of fibrosis. There was no significant correlation between histologic findings and serum aminotransferases or copper metabolism parameters. Liver copper concentration reached normal levels in only two patients: one from the non-progressors group and one from the progressors group. The estimated rate of liver fibrosis progression in the entire group was 0 units per year between the first and second liver biopsies (4 years), and 0.25 between the second and third (3 years). years). In the progressor group, the rate of liver fibrosis progression was estimated at 0.11 fibrosis units per year between the first and second biopsies and 0.6 fibrosis units between the second and third biopsies. CONCLUSION: The inability of clinical tools to detect fibrosis progression in WD suggests that a liver biopsy with liver copper quantification should be considered every 3 years.",,"Cope-Yokoyama, S.;Finegold, M. J.;Sturniolo, G. C.;Kim, K.;Mescoli, C.;Rugge, M.;Medici, V.",2010,2028-03-01 00:00:00,,1,1,
312,Copper deficiency myelopathy,"Acquired copper deficiency has been recognized as a rare cause of anemia and neutropenia for more than half a century. Copper deficiency myelopathy (CDM) has only been described in the last decade and represents a treatable cause of noncompressive myelopathy that closely resembles subacute combined degeneration due to vitamin B12 deficiency. Here, 55 case reports from the literature are reviewed with respect to their demographics, etiology, hematologic and biochemical parameters, spinal imaging, treatment, and outcome. The pathophysiology of copper metabolism disorders is discussed. CDM occurred more frequently in the fifth and sixth decades and was more frequent in women (F:M = 3.6:1). Risk factors included previous upper gastrointestinal surgery, zinc overload, and malabsorption syndromes, all of which affect copper absorption in the upper gastrointestinal tract. The etiology was not established in 20% of the cases. Elevated zinc levels were detected in some cases not considered to have primary zinc overload, and in this situation the contribution of zinc to the copper deficiency state remained unclear. Cytopenias were found in 78%, particularly anemia, and a myelodysplastic syndrome may have been misdiagnosed in the past. Spinal MRI was abnormal in 47% and generally showed a high T2 signal in the thoracic and posterior cervical cord. In a clinically compatible case, MDL may be suggested by the presence of one or more risk factors and/or cytopenias. Low serum copper and ceruloplasmin levels confirmed the diagnosis and, unlike Wilson's disease, urine copper levels were typically low. Treatment comprised copper supplementation and modification of any risk factors, and led to hematologic normalization and neurologic improvement or stabilization. Since any neurological recovery was partial and the number of CDM cases will continue to increase with the increasing use of bariatric gastrointestinal surgery, clinical vigilance will remain the key to minimizing neurological sequelae. Recommendations are made for treatment and prevention. [References: 91]",,"Jaiser, S. R.;Winston, G. P.",2010,Jun,https://dx.doi.org/10.1007/s00415-010-5511-x,0,0,
313,Evaluation of Cupramine and Syprine for the disincorporation of (60)Co and (210)Po,"The recognized risk of deliberate release of radionuclides into local settings by terrorist activities has fueled a drive to improve new materials and methods to remove internally deposited radionuclides. These decorporation treatments will also benefit workers in the nuclear industry, should an exposure occur. Cupramine and Syprine are oral treatments based on the active ingredients D-penicillamine and N,N'-bis-(2-aminoethyl)-1,2-ethanediamine dihydrochloride, respectively. These therapeutic drugs have been used for several decades to treat Wilson's disease, a genetic defect that causes copper overload, by chelating and accelerating excretion of internally deposited copper. Studies were conducted to evaluate these FDA-approved drugs for the in vivo decomposition of radioactive cobalt (Co) and polonium (Po) using male Wistar-Han rats. In these studies, animals were administered Co or Po by IV injection, followed by oral doses of Cuprimine or Syprine. Control animals received the radionuclide alone. For the Co studies, animals received a single dose of Cupramine or Syprine, while for the Po studies, animals received repeated doses at 24-h intervals for a total of 5 doses. Results show that Syprine significantly increased urinary excretion and skeletal Co concentrations compared to controls. Although cuprimine had little effect on total Co excretion, skeletal, kidney, liver, muscle, and stomach tissues had significantly lower radioactivity compared to control animals. The low overall excretion of Po made it difficult to reliably measure urinary or fecal radioactivity and to draw a definitive conclusion about the effect of cuprimine or siprine treatment on excretion. However, cuprimine treatment was effective in reducing Po levels in the spleen compared to controls. Similarly, Syprine treatment produced statistically significant reductions in Po in spleen and skeletal tissues compared to control animals. Based on these promising findings, further studies are warranted to assess the dose-response pharmacokinetic profiles for decorporation.",,"Levitskaia, T. G.;Creim, J. A.;Curry, T. L.;Luders, T.;Morris, J. E.;Woodstock, A. D.;Levinson, B.;Thrall, K. D.",2010,Mar,https://dx.doi.org/10.1097/HP.0b013e3181bcdf4f,0,0,
