record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
631,Effect on maternal and child health services in Rwanda of paying primary health care providers for performance: an impact evaluation,"Background Evidence is urgently needed on the best methods for accelerating progress towards achieving the Millennium Development Goals. We evaluated the effect of performance-based payment of health care providers (pay-for-performance""; P4P) on the use and quality of maternal and child care services in health care facilities in Rwanda. Background: evidence on the best methods for accelerating progress toward achieving the Millennium Development Goals is urgently needed We evaluated the effect of performance-based payment of health care providers (pay-for-performance;"" P4P) on the use and the quality of maternal and child care services in health care facilities in Rwanda.",0,0,
632,Effective weight control practice: a review of the evidence for lifestyle intervention,"OBJECTIVES: Despite the existence of guidelines for the management of obesity, uncertainty persists about which interventions constitute an effective practice. This uncertainty could act as a barrier for busy healthcare professionals, who may lack the time and expertise to fully assess the vast amount of literature that is published each year on obesity management. Therefore, the objectives of this review were to synthesize the available evidence, determine the most effective and promising practices for the management of obesity in adults, using an established methodology, and present this information according to its quality. EVIDENCE ACQUISITION: This synthesis review was conducted from January 2009. A detailed search of relevant databases was performed up to September 2010. The most effective and promising practices were defined using the Initiative Methodology Background Paper of Canadian best practices, with systematic reviews (with/without meta-analysis). ) as the most rigorous methodology to develop recommendations that were considered more effective (level 1), and non-systematic reviews to develop recommendations that were considered more promising (level 2). The literature was reviewed and classified into these two levels of rigor, supplemented by primary studies to further refine the recommendations. RESULTS: Evidence from systematic reviews and meta-analyses was categorized into three intervention themes or context areas, into which more specific, more effective, and/or promising practice recommendations could be nested. These intervention themes were (1) multi-component targeted interventions for weight control, (2) dietary manipulation strategies, and (3) delivery of weight control interventions, including the roles of health professionals and the method of delivery. Specific recommendations accompanied each topic. CONCLUSIONS: This review highlights the value of multicomponent interventions that are delivered over the long term and reinforces the role of health professionals. The findings will help inform evidence-based practice for health professionals involved in obesity prevention and control.",0,0,
633,Efficacy and cost-effectiveness of cardiovascular disease prevention in whole populations: modeling study,"OBJECTIVE To estimate the potential profitability of a risk factor reduction program in the entire population aimed at preventing cardiovascular diseases. DESIGN Analysis of economic models. SETTING England and Wales. Population Entire population. Model Spreadsheet model to quantify the reduction in cardiovascular disease over a decade, assuming benefits apply evenly to men and women of all ages and risk groups. MAIN OUTCOME MEASURES Cardiovascular events averted, quality-adjusted life years gained, and healthcare cost savings for a given efficacy""; estimates of how much it would be worth spending to achieve a specific outcome. OUTCOMES A population-wide program in England and Wales (around 50 million people) which reduced cardiovascular events by just 1% would save the health service worth at least £30 million (£34 million; $48 million) a year compared to no additional intervention Reducing mean cholesterol concentrations or blood pressure levels in the population by 5% (as has already been achieved with similar interventions in some other countries) would result in annual savings of at least 80 £100 million to £100 million Legislation or other measures to reduce dietary salt intake a at 3 g/day (current average intake approximately 8.5 g/day) would prevent approximately 30,000 cardiovascular events, saving at least £40 million per year. Legislation to reduce intake of industrial trans fatty acids by around 0.5% of total energy content could gain around 570,000 life years and generate NHS savings of at least £230m a year. CONCLUSIONS Any intervention that achieved even a modest population-wide reduction in any major cardiovascular risk factor would result in net cost savings to the NHS, in addition to improving health. Given the conservative assumptions used in this model, the true benefits would likely be higher.",0,0,
634,Efficacy and cost-effectiveness of an exposure-based return-to-work program for patients on sick leave due to common mental disorders: cluster randomized controlled trial design,"BACKGROUND: To reduce the length of sick leave and productivity loss due to common mental disorders (CMDs), we developed a return-to-work program to be provided by occupational physicians (OPs) based on the principles of in vivo exposure ( RTW). -E program). This study evaluates the efficacy and cost-effectiveness of this program by comparing it with usual care (CAU). The three research questions we have are: 1) Is a RTW-E program more effective in reducing sick leave for employees with common mental disorders, compared to usual care? 2) Is an RTW-E program more effective in reducing sick leave for employees with anxiety disorders compared to employees with other common mental disorders? 3) From a societal perspective, is an RTW-E program cost-effective compared to usual care? METHODS/DESIGN: This study was designed as a pragmatic cluster-randomized controlled trial with one year of follow-up and randomization at the OP level. We are aiming for 60 POs to include 200 patients. Patients in the intervention group received the RTW-E program. Patients in the control group received usual care. Eligible patients had been on sick leave due to common mental disorders for at least two weeks and no more than eight weeks. As primary outcome measures, we calculated time to full return to work and length of sick leave. Secondary outcome measures were time to partial return to work, sick leave prevalence rate at 3, 6, 9, and 12 months follow-up, and symptom scores for distress, anxiety, depression, somatization, and fatigue""; work capacity; perceived working conditions; self-efficacy for return to work; coping behavior; avoidance behavior; patient satisfaction;"" and work adaptations. As process measures, we used rates of intervention compliance in the intervention group and employee-supervisor communication in both groups. The economic costs were calculated from a social perspective. Total costs consisted of the costs of consuming medical care, the costs of lost production due to sick leave and reduced productivity, and out-of-pocket expenses for patients to travel to their PO. DISCUSSION: The results will be published in 2009. The strengths and weaknesses of the study protocol are discussed. TEST REGISTRATION: ISRCTN72643128.",0,0,
635,Efficacy and cost-effectiveness of knowledge transfer and behavior modification interventions in patients with type 2 diabetes mellitus: the INDICA study: a cluster randomized controlled trial,"Background Type 2 diabetes mellitus is a chronic disease whose health outcomes are related to the decision-making of patients and health professionals. The Intervention in Diabetes in the Canary Islands study (INDICA study) aims to evaluate the efficacy and profitability of educational interventions supported by new technological decision-making tools for patients with type 2 diabetes and primary care professionals in the Canary Islands. Methods/Design The INDICA study is a multicenter, community-based, open-label, controlled clinical trial with cluster random assignment to one of three interventions or usual care. The setting is primary care where doctors and nurses are invited to participate. Patients diagnosed with diabetes, 18 to 65 years of age and regular mobile phone users were randomly selected. Patients with severe comorbidities were excluded. Clusters are primary health care practices with enough professionals and places available to provide the intervention. The calculated sample size was 2,300 patients. Group 1 patients receive an eight-session educational group program every 3 months led by trained nurses and monitored through records and a web-based platform and personalized semi-automated SMS for ongoing support. Group 2 primary care professionals are receiving a brief educational program to update their diabetes knowledge, including a decision support tool integrated into the electronic medical record and a monthly patient outcome feedback report . Group 3 is receiving a combination of patient and professional interventions. The primary end point is the change in HbA1c over 2 years. Secondary endpoints are cardiovascular risk factors, macrovascular and microvascular complications of diabetes, quality of life, psychological outcomes, knowledge of diabetes, and health care utilization. Data is collected from interviews, questionnaires, clinical examinations, and records. Generalized linear mixed models with repeated time measurements will be used to analyze changes in the results. The cost-effectiveness analysis, from a health services perspective, involves direct medical costs per quality-adjusted life year gained and two periods, an Â¡Â®within trialÂ¡Â¯ period and a Markov model of by lifetime. Deterministic and probabilistic sensitivity analyzes are planned. Discussion This ongoing trial aims to establish the implementation of evidence-based programs in the clinical setting for chronic patients.",0,0,
636,Effectiveness and efficiency under competition: the Cochrane test,,0,0,
637,Effectiveness of a Behavioral Intervention to Prevent Excessive Weight Gain During Childhood (The Baby Milk Trial): Study Protocol for a Randomized Controlled Trial,"BACKGROUND: Childhood is a period of rapid growth and habit formation and thus could be a critical period for obesity prevention. Excessive weight gain during infancy is associated with later obesity, and formula-fed babies are more likely to gain weight compared to breastfed babies. The primary outcome of the trial is a change in weight standard deviation score from birth to one year. METHODS/DESIGN: We will recruit 650 to 700 parents who introduce formula feeding within 14 weeks of their infant's birth for a single (rater) blind, parallel group, individually randomized controlled trial. The focus of the intervention is the caregiver (usually the mother), and the focus of the primary outcome is the baby. The intervention group will receive the behavioral intervention, which aims to reduce formula intake, promote responsive feeding and healthy weaning, and prevent excess weight gain during infancy. The intervention is based on Social Cognitive Theory and action planning ('implementation intentions'). It consists of three components: (1) a motivation component to strengthen parents' motivation to follow infant formula feeding guidelines, (2) an action planning component to help translate motivation into action, and ( 3) a coping planning component to help parents. cope with difficult situations. It will be delivered by trained facilitators (research nurses) over 6 months through three face-to-face contacts, two telephone contacts, and written materials. The control group will have the same number of contacts with the facilitators and general topics on nutrition will be discussed. Anthropometric outcomes will be measured by trained research personnel, blinded to group assignment, at baseline, 6 months, and 12 months after standard operating procedures. Validated questionnaires will assess milk intake, temperament, appetite, sleep, maternal quality of life, and maternal psychological factors. A 4-day food diary will be completed at 8 months. DISCUSSION: The results of the trial will help inform infant feeding guidelines and understand the links between infant feeding, behavior, appetite, and growth. TEST LOG: ISRTCN20814693 . Registration date January 13, 2011.",0,0,
638,Efficacy of a combined strategy to improve therapeutic compliance and degree of control in patients with hypercholesterolemia: a randomized clinical trial,"BACKGROUND: In subjects with hypercholesterolemia, cholesterol values remain above reference levels. One of the limiting factors for the achievement of the objectives in these patients is the lack of therapeutic adherence. The objective of this study is to evaluate the effectiveness of an intervention designed to improve the control of hypercholesterolemic patients, consisting of a combined strategy that would include the delivery of printed information, treatment compliance control cards and the sending of text messages as complementary measures in support of the intervention in the general practitioner's office. METHODS/DESIGN: A randomized clinical trial of parallel groups will be carried out in family medicine outpatient clinics of eight health centers in three Autonomous Communities of Spain, covering a total of 358 subjects aged 18 years or older with a diagnosis of hypercholesterolemia. Patients in the intervention group will be provided with printed material with information on the disease and its management, text messages to mobile phones with summaries of the guidelines, reminders of upcoming appointments and/or scheduling of new appointments in case of non-attendance, and self-report cards to check compliance with the recommendations. Both groups -intervention and control- will receive routine recommendations from their doctors in accordance with current European clinical practice guidelines for hypercholesterolemia and cardiovascular risk management. Regarding the measurements to be made, the main variable is the proportion of subjects who reach the target low-density lipoprotein cholesterol levels over a 24-month follow-up period. The secondary variables are the following: adherence to lifestyle recommendations and adherence to pharmacological treatment”; variation of lipid profiles and levels of cardiovascular risk; occurrence of cardiovascular events; physical activity; food consumption; smoking; anthropometric measures; blood pressure; health problems ; use of lipid-lowering agents; sociodemographic data; beliefs and expectations about preventive recommendations;"" and degree of satisfaction with the combined strategy. DISCUSSION: If this intervention is effective, a recommendation could be issued on the application of this combined strategy to subjects with hypercholesterolemia. It is a simple and relatively inexpensive TRIAL REGISTRATION: ClinicalTrials.gov: NCT02314663.",0,0,
639,Effectiveness of a prospective physician self-audit transfusion monitoring system.,"BACKGROUND: The purpose of this study was to search for a more effective transfusion monitoring system than the existing retrospective peer review system. STUDY DESIGN AND METHODS: This investigation used a control, preintervention, and postintervention study design to assess the effectiveness of a prospective physician self-audit transfusion monitoring system that functioned without the direct involvement of transfusion service physicians. This research also evaluated the effectiveness of issuing physicians with a memorandum of transfusion guidelines. Three process indicators were used to assess physician behavior at various stages of the blood ordering process: 1) the number of crossmatches ordered per admission, 2) the ratio of transfusion to crossmatch, and 3) the number of units of blood returned to the hospital. laboratory after physician self-audit. The study used two outcome measures to reflect overall blood utilization: 1) the percentage of patients receiving red blood cell transfusions and 2) the number of units of blood transfused per recipient each month. RESULTS: The prospective physician self-audit system implemented at the study hospital did not reverse physicians' transfusion decisions, and the process of issuing physicians with a memorandum of transfusion guidelines at the control hospital failed to reduce transfusion use. of blood. However, a transient reduction in blood utilization was observed at the study hospital. CONCLUSION: The reduction was hypothesized to be due to a Hawthorne effect, in which observed behavior is affected by the subject's awareness of the research study.",0,1,
640,Efficacy of academic detail to optimize medication prescription behavior of family doctors,"PURPOSE: To synthesize current knowledge on the effectiveness and effect size of Academic Detailing (AD), as a stand-alone intervention, in modifying the medication prescribing behavior of family physicians (FPs) in primary care settings. METHODS: MEDLINE, EMBASE, CENTRAL, and Web of Science databases were searched for all English-language articles between January 1983 and July 2010. Bibliographies of articles retrieved from the electronic search were handsearched. to identify additional studies. The inclusion criteria were: full articles describing original research; randomized controlled trial (RCT) or observational study design with a control group; AD studies delivered to FP; AD as a stand-alone intervention; medication prescription as target behavior Two reviewers independently extracted data. Outcomes assessed were: the difference in relative change in prescription rate between intervention and control groups; the difference in absolute change in prescription rate between intervention and control groups;"" and effect size, calculated as the standardized mean difference. RESULTS: Eleven RCTs and 4 observational studies were included. Five RCTs described outcomes that showed effectiveness, while 2 RCTs reported a positive effect on some of the target drugs Two observational studies found DA to be effective, while 2 did not The median difference in relative change between the studies reviewed was 21% (interquartile range 43.75%) for RCTs and 9% (interquartile range 8.5%) for observational studies The median effect size across studies reviewed was -0.09 (interquartile range 2.73 CONCLUSION: This systematic review demonstrates that AD can be effective in optimizing medication prescription by FPs Although variable, the magnitude of the effect is moderate in the most studies. This systematic review also provides evidence supporting the use of AD as a strategy to promote evidence-based drug prescription or guideline incorporation into clinical practice. This article is open for POST-PUBLICATION REVIEW. Registered readers (see ""For Readers"") can comment by clicking SUMMARY on the issue's content page.",0,0,
641,Efficacy of an audible reminder on hand hygiene compliance,"Multimodal interventions aim to improve adherence to hand hygiene guidelines by healthcare workers. Visitors are not the main target, but they can spread epidemic infections. Effective interventions that improve visitor adherence to hand hygiene guidelines are needed to prevent transmission of epidemic infections to or from healthcare settings. Methods An audible hand hygiene reminder activated by an electronic motion sensor was installed at hospital ward entrances. An 8-month pre- and post-intervention study was conducted to measure the adherence of visitors and hospital staff to hand hygiene guidelines. Results General adherence to hand hygiene increased from 7.6% to 49.9% (p < 0.001). Visitor and non-clinical staff adherence increased immediately from 10.6% to 63.7% and from 5.3% to 34.8%, respectively (p < 0.001). The adherence of doctors, nurses and physical therapists gradually increased from 4.5% to 38.3%, from 5.4% to 43.4% and from 8.7% to 49.5%, respectively (p < 0.001). Improved adherence was maintained among visitors and clinical staff (P < 0.001), but not among non-clinical staff (P = 0.341). CONCLUSIONS: Electronic motion sensor activated sound reminder improved and maintained immediate and significant adherence of hospital visitors and clinical staff to hand hygiene guidelines. This is an effective addition to multimodal hand hygiene interventions and can help control epidemic infections.",0,1,
642,Efficacy of a clinical quality alert for electronic medical records prepared by means of off-line data analysis,,0,1,
643,Efficacy of a computer intervention to improve the prophylactic use of antibacterials in the postoperative period.,"Background A 2005 report from the Centers for Medicare & Medicaid Services and the Centers for Disease Control's Surgical Infection Prevention program indicated that only 41% of prophylactic antibacterials were successfully discontinued within 24 hours of treatment. end of surgery. Electronic order sets have shown promise as a means of integrating directory information with electronic order entry systems and facilitating safer and more efficient care. Objective The objective was to study the efficacy of a computer-based antibacterial order in increasing the proportion of patients who had antibacterial wound prophylaxis discontinued in the appropriate time frame. Design The authors performed a quasi-experimental analysis of interrupted time series over an 8-month study period with the implementation of a computer-based ordering system designed to prevent excessive duration of antibacterial surgical prophylaxis. Measurement The primary outcome was the proportion of surgeries with antibacterials discontinued in the appropriate time frame. In addition, the percentage of surgeries after implementation of the electronic intervention with graphic documentation of infection among surgeries in which the prescriber indicated that the reason for antibacterial therapy was treatment was evaluated. Results The computerized order intervention significantly improved the proportion of surgeries with timely discontinuation of antibacterials from 38.8% to 55.7% (p<0.001) in the intervention hospital, while the control hospital remained at 56-57 % (p=0.006 for the difference between treated and control hospitals). In surgeries after implementation of the intervention where a prescriber indicated that the reason for antibacterial therapy was treatment, the prevalence of infection documented in the chart was only 14%. Conclusions A computer-based electronic order set intervention increased timely discontinuation of postoperative antibacterials.",0,1,
644,Efficacy of an intervention to improve adherence to occupational physicians' guidelines on duration of sickness absence in workers with common mental disorders: a cluster randomized controlled trial.,"Purpose Evidence-based guidelines in occupational health care improve the quality of care and can reduce the length of sickness absence. However, adherence to the guidance of occupational physicians (OPs) is limited. Based on the literature on guideline implementation, an intervention was developed that was shown to effectively improve self-reported adherence in POs. The aim of the present study was to assess whether this intervention leads to earlier return to work (RTW) in workers with common mental disorders (CMD). Methods In a two-arm cluster randomized controlled trial, 66 OPs were randomized. The trial included 3,379 workers, with 1,493 in the intervention group and 1,886 in the control group. Outcome measures were: time to full RTW, time to first RTW, and total hours of sickness absence. Cox regression analyzes and generalized linear mixed model analyzes were used for evaluations. Results The median time to RTW was 154 days among the 3228 workers with CMD. There was no significant difference in (time to) full RTW between intervention and control group HR 0.96 (95% CI 0.81 to 1.15) or for first RTW HR 0.96 ( 95% CI: 0.80 to 1.15). The mean total hours of sickness absence was 478 h in the intervention group and 483 h in the control group. Conclusions Intervention to improve adherence to OP guidelines did not lead to earlier RTW in OP-guided CMD workers. Possible explanations are remaining external barriers to guideline use, and that perceived guideline adherence might not represent actual guideline adherence and better care. Tracking record: ISRCTN86605310.",0,1,
645,Efficacy of brief training in cognitive-behavioral therapy techniques for palliative care professionals,"We describe training in CBT techniques for 20 palliative care professionals delivered as the equivalent of 12 days of teaching plus skill-building supervision over a six-month period. Audiotapes of trainees' interactions with patients during their regular work were scored using a specially designed 'Cognitive First Aid' (CFARS) rating scale. The CFARS was highly internally consistent (Cronbach's Alpha 0.93) and inter-rater reliability was high. Trainees showed a significant increase in CBT skills proficiency over six months (p = 0.001). After initial training, half of the trainees were randomly assigned to discontinue supervision"";"" their measured CBT skill decreased as did their self-reported confidence when reassessed six months later, while those who continued to be supervised gained more skill and maintained confidence (p = 0.007). Palliative care professionals can be trained in CBT skills through a short, simple training course and supportive supervision for skill development. These skills are consistent with national guidelines on providing psychological support to patients at all stages of cancer. Supervision is necessary to ensure the maintenance of skills and the confidence to use them.",0,0,
646,Efficacy of cholinesterase inhibitors and memantine for the treatment of dementia: evidence review for a clinical practice guideline,"BACKGROUND: The efficacy of the 5 US Food and Drug Administration-approved drug therapies for dementias in achieving clinically relevant improvements is unclear. Purpose: To review the evidence for the effectiveness of cholinesterase inhibitors (donepezil, galantamine, rivastigmine, and tacrine) and the neuropeptide-modifying agent memantine in achieving clinically relevant improvements, primarily in cognition, global function, behavior, and quality of life. of life, for patients with dementia. Data sources: Cochrane Central Register of Controlled Trials, MEDLINE, PREMEDLINE, EMBASE, Allied and Complementary Medicine Database, CINAHL, AgeLine, and PsycINFO from January 1986 to November 2006. Study selection: Randomized controlled trials in English if they evaluated pharmacological agents for adults diagnosed with dementia, did not use a crossover design, and had a quality score of at least 3 on the Jadad scale. Data Extraction: Data on study characteristics and outcomes, including adverse events, were extracted. Effect sizes were calculated and data combined where appropriate. Data synthesis: 96 publications representing 59 unique studies were eligible for this review. Both cholinesterase inhibitors and memantine had consistent effects in the cognition and global assessment domains, but summary estimates showed small effect sizes. Outcomes in the behavior and quality of life domains were assessed less frequently and showed less consistent effects. Most studies were of short duration (6 months), which limited their ability to detect delayed onset or progression of dementia. Three studies directly compared different cholinesterase inhibitors and found no difference in cognition and behaviour. Limitations: Limitations of the available studies included short duration, inclusion of only patients with mild to moderate Alzheimer's disease, poor reporting of adverse events, lack of clear definitions for statistical significance, limited assessment of behavior and study results. quality of life and limited direct outcomes. comparison of different treatments. Conclusions: Treatment of dementia with cholinesterase inhibitors and memantine may result in statistically significant but clinically marginal improvement in measures of cognition and global assessment of dementia.",0,0,
647,Efficacy of collaborative care for older adults with Alzheimer's disease in primary care: a randomized controlled trial,"BACKGROUND: Most older adults with dementia will be cared for by primary care physicians, but the primary care practice setting presents significant challenges to providing quality care. OBJECTIVE: To test the efficacy of a collaborative care model to improve the quality of care for patients with Alzheimer's disease. DESIGN, SETTING, AND PATIENTS: Controlled clinical trial of 153 older adults with Alzheimer's disease and their caregivers who were randomly assigned by a physician to receive collaborative care management (n = 84) or augmented usual care (n = 69) in practices care within 2 US University Affiliated Health Care Systems from January 2002 through August 2004. Eligible patients (identified through screening or medical records) met diagnostic criteria for Alzheimer's disease. Alzheimer's and had a self-identified caregiver. INTERVENTION: Intervention patients received 1 year of care management by an interdisciplinary team led by an advanced practice nurse working with the patient's family caregiver and integrated within primary care. The team used standard protocols to initiate treatment and identify, monitor, and treat behavioral and psychological symptoms of dementia, emphasizing non-pharmacological management. MAIN OUTCOME MEASURES: Neuropsychiatric Inventory (NPI) administered at baseline and at 6, 12, and 18 months. Secondary outcomes included the Cornell Scale for Depression in Dementia (CSDD), cognition, activities of daily living, resource use, and caregiver depression severity. RESULTS: Initiated by caregiver reports, 89% of intervention patients activated at least 1 protocol for behavioral and psychological symptoms of dementia with a mean of 4 per patient out of a total of 8 possible protocols. Intervention patients were more likely to receive cholinesterase inhibitors (79.8% vs. 55.1%""; p=0.002) and antidepressants (45.2% vs. 27.5%; p=0.03 Intervention patients had significantly fewer behavioral and psychological symptoms of dementia as measured by NPI total score at 12 months (mean difference, -5.6; P = .01) and at 18 months (mean difference, -5.6). mean, -5.4; P = .01).Intervention caregivers also reported significant improvements in NPI caregiver-measured distress at 12 months;"" at 18 months, caregivers showed improvement in depression as measured by the Patient Health Questionnaire-9. No group differences were found in CSDD, cognition, activities of daily living, or rates of hospitalization, nursing home admission, or death. CONCLUSIONS: Collaborative care for the treatment of Alzheimer's disease resulted in significant improvement in quality of care and behavioral and psychological symptoms of dementia among primary care patients and their caregivers. These improvements were achieved without significantly increasing the use of antipsychotics or sedative-hypnotics. TRIAL REGISTRATION: Clinicaltrials.gov Identifier: NCT00246896.",0,0,
648,Effectiveness of computer-assisted instruction in increasing the rate of behaviors related to universal precautions.,"Background: With widespread noncompliance with universal precautions well established, an experimental study was designed to compare the rate of behaviors related to universal precautions among nurses participating in computer-assisted instruction. This study also explored the relationship between rates of behaviors related to universal precautions and subjects' demographic and experiential characteristics and history of occupational bloodborne exposure. Methods: Data were collected through the use of a questionnaire to elicit information on subjects' demographic and experiential characteristics and history of bloodborne occupational exposure. The Universal Precautions Assessment Tool was used to collect data on rates of behaviors related to universal precautions in two groups of registered nurses with 30 subjects per group. Results: Using analysis of variance, the null hypothesis was rejected. The intervention used in this study increased behaviors related to universal precautions. Multiple regression was used to analyze the research question and none of the variables was significant. Forty (67.8%) subjects reported having received a puncture or cut caused by a needle or sharp object that was actually or potentially contaminated with blood or body fluids. Of these exposures, one patient was known to be positive for HIV antibodies. Conclusion: Replication studies using computer-assisted instruction interventions are needed, as well as studies aimed at exploring other potentially effective interventions.",0,1,
649,Efficacy of diabetes and hypertension control by rural primary health care workers (Behvarz workers) in Iran: a nationally representative observational study,"Background Noncommunicable diseases and their risk factors are the main causes of disease burden in Iran and other middle-income countries. There is little evidence that the primary health care system can effectively manage noncommunicable diseases and risk factors at the population level. Our aim was to examine the efficacy of the Iranian rural primary health care system (the Behvarz system) in controlling diabetes and hypertension, and to assess whether the effects depend on the number of health workers in the community.""; "" Background Noncommunicable diseases and their risk factors are the main causes of disease burden in Iran and other middle-income countries. There is little evidence that the primary health care system can effectively manage noncommunicable diseases and risk factors at the population level. Our aim was to examine the efficacy of the Iranian rural primary health care system (the Behvarz system) in treating diabetes and hypertension, and to assess whether the effects depend on the number of health workers in the community.",0,0,
650,Effectiveness of eye protection in the metal industry,,0,0,
651,Effectiveness of guideline-based care by occupational physicians on the return to work of workers with common mental disorders: a cluster randomized controlled trial design.,"BACKGROUND: Sick absenteeism due to common mental disorders (such as depression, anxiety disorder, adjustment disorder) is a problem in many Western countries. Long-term sickness absenteeism generates substantial social and financial costs. For workers with common mental disorders, the costs of sick leave are much higher than the medical costs. In the Netherlands, a practical guide was developed that promotes an activating approach of the occupational doctor to establish a faster return to work by improving the problem-solving capacity of workers, especially in relation to their work environment. Studies on this guideline indicate a promising association between guideline compliance and shorter duration of sick leave, but also minimal adherence to the guideline by occupational physicians. Therefore, this study assesses the effect of guideline-based care on the full return to work of workers who are on sick list due to common mental disorders. METHODS/DESIGN: This is a two-arm cluster randomized controlled trial randomized at the occupational physician level. For one year, occupational physicians in the intervention group receive innovative training to improve their guideline-based care, while occupational physicians in the control group provide usual care. A total of 232 workers, patients registered for common mental disorders and advised by the participating occupational doctors will be included. Data are collected through the occupational health service registry system and through questionnaires at baseline and at 3, 6, and 12 months. The primary outcome is the time to full return to work. Secondary outcomes are partial return to work, total number of sick days, symptoms, and work ability. Personal and occupational characteristics are the prognostic measures. Additional measures are coping, self-efficacy, remoralization, personal experiences, satisfaction with occupational physician consultations and supervisor contact, supervisor experiences and behavior, and degree of adherence to guidelines . DISCUSSION: If the results show that guideline-based care does indeed lead to a faster and more sustainable return to work, this study will help reduce personal, social, and financial costs. TEST REGISTRATION: ISRCTN86605310.",0,0,
652,Effectiveness of medical nutrition therapy provided by dieticians in the management of non-insulin dependent diabetes mellitus: a randomized controlled clinical trial.,"Objective To assess the effect of medical nutrition therapy (MNT) provided by dietitians on medical and clinical outcomes for adults with non-insulin dependent diabetes mellitus (NIDDM), and to compare MNT administered according to the Nutritional Care Practice Guidelines (PGC ) to MNT administered with basic nutrition care (BC). Design A prospective, randomized, controlled bilevel clinical trial of MNT on metabolic control in people newly diagnosed with or currently being treated for NIDDM was conducted at diabetes centers in three states (Minnesota, Florida, and Colorado). BC consisted of a single visit with a dietitian""; PGC involved an initial visit with a dietitian followed by two visits during the first 6 weeks of the study period. Data were collected at study entry and at 3 and 6 months. Subjects Outcomes are reported for 179 men and women aged 38 to 76 years: 85 randomized to BC and 94 to PGC This represents 72% of the 247 subjects enrolled Another 62 adults with NIDDM at one site who had no contact with a dietician were identified as a non-randomized comparison group. Outcomes Medical outcome measures included fasting plasma glucose (FPG), glycosylated hemoglobin (HbA1c), and serum lipid levels. Clinical outcomes included weight, body mass index, waist-to-body ratio. hip and changes in medical status Statistical analysis The initial analysis of the discrete variables was performed using the ?2 statistic with Yates correction The initial analysis of the conti nuas was performed by analysis of variance. Changes in variables between time periods were analyzed by paired t-test and comparisons between groups were analyzed by t-test for independent groups. Results At 6 months, PGC resulted in significant improvements in blood glucose control as indicated by FPG and HbA1c levels and BC resulted in significant improvements in HbA1c level. Participants assigned to the PGC group had a mean FPG level at 6 months that was 10.5% lower than the level at admission, and those in the BC group had a 5.3% lower value. Among subjects who had diabetes for more than 6 months, those who received PGC had a significantly better HbA1c level at 3 months compared to those who received BC. The comparison group showed no improvement in glycemic control over a comparable 6 months. PGC subjects had significant improvements in cholesterol values at 6 months, and subjects in the PGC and BC groups had significant weight loss. Conclusions MNT provided by dieticians resulted in significant improvements in medical and clinical outcomes in the BC and PGC groups and is beneficial for people with NIDDM. People with a duration of diabetes of more than 6 months tended to improve with PGC than with BC. Due to the upward trend in glucose levels after 3 months, continued MNT by dieticians is important for long-term metabolic control. J Am Diet Association. 1995;"" 95:1009-1017.",0,1,
653,Effectiveness of Motivational Interviewing in improving lipid levels in patients with dyslipidemia attended by general practitioners: Dislip-EM study protocol,"BACKGROUND: The non-pharmacological approach to cholesterol control in patients with hyperlipidemia is based on the promotion of a healthy diet and physical activity. Therefore, to help patients change their habits, it is essential to identify the most effective approach. Much effort has been devoted to explaining changes or adherence to specific health behaviors. Such efforts have resulted in the development of theories that have been applied in prevention campaigns and that include brief advice and counseling services. In this context, Motivational Interviewing has been shown to be effective in changing health behaviors in specific cases. However, more robust evidence is needed on the effectiveness of Motivational Interviewing in the treatment of chronic pathologies -such as dyslipidemia- in patients seen by general practitioners. This article describes a protocol to evaluate the effectiveness of MI compared to general practice (brief advice), with the aim of improving control of lipid levels in patients with dyslipidemia attended by a general practitioner. METHODS/DESIGN: An open, parallel, two-arm, multicenter, cluster, controlled, randomized clinical trial will be conducted. A total of 48-50 general practitioners from 35 public primary care centers in Spain will be randomized and will recruit 436 patients with dyslipidemia. They will carry out an intervention based either on the Motivational Interview or on the usual brief advice. After an initial assessment, follow-ups will be carried out at 2, 4, 8 and 12 months. Primary outcomes are lipid levels (total cholesterol, HDL cholesterol, LDL cholesterol, triglycerides) and cardiovascular risk. The study will assess the degree of improvement in diet and physical activity, weight loss in overweight patients, and adherence to treatment guidelines. DISCUSSION: Motivational interviewing skills are the main strategies used by general practitioners to treat their patients. Having cheap, simple, effective and applicable techniques is essential for primary care professionals to help their patients change their lifestyle and improve their health. This study will provide scientific evidence on the effectiveness of Motivational Interviewing, and will be carried out under strict control over the data collected, ensuring the maintenance of therapeutic integrity. TRIALS REGISTRY: ClinicalTrials.gov (NCT01282190).",0,0,
