record_id,title,abstract,keywords,authors,year,date,doi,label_included
354,Gene expression profile upon activation of RIG-I in 5'ppp dsRNA-challenged DF1,"The retinoic acid-inducible gene I (RIG-I) can recognize influenza viruses and trigger the innate immune response. RIG-I is absent from the chicken genome but conserved in the duck genome. The absence of RIG-I makes chickens more susceptible to avian influenza infection and the clinical signs are more pronounced than in other poultry. It is not known whether introduction of duck RIG-I into chicken cells can establish immunity as seen in ducks, and the role of RIG-I in established immunity is unknown. In this study, a chicken cell strain with stable expression of duRIG-I was established by lentiviral infection, resulting in DF1/LV5-RIG-I, and a control strain DF1/LV5 was established in parallel. To verify stable, high-level expression of duRIG-I in DF1 cells, duRIG-I mRNA and protein levels were determined by real-time RT-PCR and Western blot, respectively. Furthermore, double-stranded 5'-triphosphate RNA (5'ppp-dsRNA) was used to mimic RNA virus infection and the infected DF1/LV5-RIG-I and DF1/LV5 cells were subjected to high-throughput RNA sequencing , which yielded 193.46 M reads and 39.07 G bases. A total of 278 differentially expressed genes (DEGs), ie duRIG-I-mediated responsive genes, were identified by RNA-seq. Among the 278 genes, 120 DEGs are annotated in the KEGG database, and the most reliable KEGG pathways are probably the RIG-I-like receptor signaling pathways. Functional analysis by gene ontology (GO) reveals that the functions of these DEGs are primarily related to type I interferon (IFN) signaling, IFN-β-mediated cellular responses, and upregulation of the RIG-I signaling pathway. Based on the common genes of different signaling pathways, a network representing the crosstalk between RIG-I and other signaling pathways was constructed using Cytoscape software. The network suggests that RIG-mediated signaling may interact with Jak-STAT signaling, Toll-like receptor signaling, Wnt signaling, ubiquitin-mediated proteolysis, and MAPK signaling during the transmission of antiviral signals . After screening, a panel of important responsive genes in RIG-I-mediated signaling pathways, such as ISG12-2, Mx1, IFIT5, TRIM25, USP18, STAT1, STAT2, IRF1, IRF7, and IRF8, were analyzed for differential expression by real-time RT-PCR. In summary, by combining our results and the current literature, we propose a RIG-I-mediated signaling network in chickens.",,"Chen, Y.;Xu, Q.;Li, Y.;Liu, R.;Huang, Z.;Wang, B.;Chen, G.",2016.0,,10.1016/j.dci.2016.07.009,0
355,Characterization of a newly discovered bacteriophage infecting Bordetella bronchiseptica in pigs,"novel virulent bacteriophage, vB_BbrM_PHB04, infecting Bordetella bronchiseptica was isolated from wastewater collected from a pig farm in China. The phage vB_BbrM_PHB04 showed growth over a wide range of temperature and pH conditions and showed different efficiencies of plating values and lytic spectra within the same strains at 25°C and 37°C. High-throughput sequencing revealed that vB_BbrM_PHB04 has a linear double-stranded DNA genome with 124 putative open reading frames. Overall, the genome of vB_BbrM_PHB04 showed very little similarity (the highest nucleotide identity 82%, 1% coverage) to other phage sequences in the GenBank database. Phylogenetic analyzes showed that vB_BbrM_PHB04 is a new member of the family Myoviridae. Furthermore, detection of phage genes in phage-resistant B. bronchiseptica variants based on the polymerase chain reaction did not indicate any lysogenic activity of the phage vB_BbrM_PHB04.",,"Chen, Y.;Yang, L.;Sun, E.;Song, J.;Wu, B.",2019.0,,10.1007/s00705-018-4034-0,0
356,"Co-circulation of pandemic H1N1-2009, classical swine H1N1, and avian-like swine H1N1 influenza viruses in pigs in China","The pandemic A/H1N1 influenza viruses emerged in both Mexico and the United States in March 2009 and have been transmitted efficiently in the human population. They have occasionally been transmitted from humans to other mammals such as pigs, dogs, and cats. In this study, we report the isolation and genetic analysis of novel viruses in pigs in China. These viruses were phylogenetically related to the 2009 H1N1 pandemic influenza viruses isolated from humans and swine, suggesting that the pandemic virus is currently circulating in swine populations, and this hypothesis was supported by serological monitoring of swine sera collected during the same period. further supported. In addition, we isolated two other H1N1 viruses belonging to the lineages classical swine H1N1 virus and avian-like swine H1N1 virus, respectively. Multiple genetic lineages of H1N1 viruses are circulating in the swine population, underscoring the importance of intensive swine flu surveillance in China. © 2012 Elsevier BV",,"Chen, Y.;Zhang, J.;Qiao, C.;Yang, H.;Zhang, Y.;Xin, X.;Chen, H.",2013.0,,10.1016/j.meegid.2012.09.021,0
357,"Replacement of Japanese encephalitis virus genotype, Taiwan, 2009-2010",Japanese encephalitis virus genotype I first emerged in Taiwan in 2008. Phylogenetic analysis of 37 viruses from swine farms in 2009-2010 classified these viruses into 2 unique subclusters of genotype I viruses and suggested multiple introduction and rapid replacement of genotype III virus with genotype I virus in Taiwan.,,"Chen, Y. Y.;Fan, Y. C.;Tu, W. C.;Chang, R. Y.;Shih, C. C.;Lu, I. H.;Chien, M. S.;Lee, W. C.;Chen, T. H.;Chang, G. J.;Chiou, S. S.",2011.0,,10.3201/eid1712.110914,0
358,Genetic diversity in the envelope genes of current US porcine reproductive and respiratory syndrome virus strains affects viral antigenicity,"Porcine reproductive and respiratory syndrome (PRRS) is one of the most economically important swine diseases caused by porcine reproductive and respiratory syndrome virus (PRRSV). Genomic sequences of 66 PRRSV strains were obtained using metagenomic sequencing of serum samples collected in the US in 2014 to examine contemporary genetic diversity. Phylogenetic analysis of the genes encoding the coat proteins identified four to eight distinct lineages with >87% intraclade identity. To examine the impact of observed genetic diversity on antigenicity, genomic regions encoding either GP2a-GP3-GP4 or GP5-M in strain SD95-21 were mutated by alleles from each of eight different PRRSV strains using reverse replaced genetics. The GP2a-GP3-GP4 region from only four of the eight strains yielded viable recombinant virus. When viable, both GP2a-GP3-GP4 and GP5-M affected antigenicity differently. A strain-dependent significant loss of cross-reactivity was variably observed by indirect immunofluorescence assays using antisera from pigs vaccinated with commercial modified live vaccines after replacement of GP2a-GP3-GP4 or GP5-M. Significantly reduced neutralization titers were similarly measured using antisera from naturally exposed PRRSV pigs. These results illustrate the need to consider genomic regions adjacent to GP5 for PRRSV epidemiology and vaccination.",,"Chen, Z.;Collin, E.;Peddireddi, L.;Clement, T.;Gauger, P.;Hause, B. M.",2017.0,,10.1016/j.rvsc.2017.07.027,1
359,Phylogenetic analysis of Indian rabies virus isolates targeting the complete glycoprotein gene,"Rabies, a deadly viral zoonosis, is endemic in India. There is no report of a phylogenetic study of Indian rabies virus isolates based on the complete G gene. In the present study, a total of 25 rabies-positive brain samples collected between 2001 and 2014 from North India (UP, MP, Delhi, Rajasthan), South India (Kerala and Karnataka) and Gujarat states belonging to six different host species were exposed to G gene amplification by RT-PCR as three overlapping fragments of 881 bp, 991 bp and 618 bp. The phylogenetic analysis revealed that all Indian rabies virus isolates are genetically closely related to arctic 1a lineage viruses. However, two distinct clusters have been identified, namely India South and India North. All Indian rabies isolates had 95.5-100% homology in geography but not in host species. Deduced amino acids comparison showed two amino acid changes, aa 356 in ECTO; N.â†'K and aa 458; M. â†' I which have been found to discriminate between the India South and India North isolates.",,"Cherian, S.;Singh, R.;Singh, K. P.;Manjunatha Reddy, G. B.;Anjaneya;Ravi Kumar, G. V. P. P. S.;Sumithra, T. G.;Singh, R. P.",2015.0,,10.1016/j.meegid.2015.09.024,0
360,Evolution of Bovine Virus Diarrhea Virus in Canada from 1997 to 2013,"Bovine virus diarrhea virus (BVDV) is a rapidly evolving, single-stranded RNA virus and a production-limiting pathogen of cattle worldwide. 79 virus isolates collected in Canada between 1997 and 2013 were subjected to next-generation sequencing. Bayesian phylogenetics was used to assess the evolution of this virus. A mean substitution rate of 1.4 x 10 x 3 substitutions/site/year was found for both BVDV1 and BVDV2. Evolution rates in the E2 gene were slightly faster than in other regions. We also identified population structures below the subgenotype level that are likely to have phenotypic effects. Two distinct clusters within BVDV2a are present and can be distinguished in part by a tyrosine to isoleucine mutation at position 963 in the E2 protein, a position associated with the antigenicity of BVDV1 isolates. Pronounced accumulation within all subgenotypes, particularly BVDV2a, is evident and could lead to new levels of genotypic classification. Therefore, continuous monitoring of emerging variants is required.",,"Chernick, A.;van der Meer, F.",2017.0,,10.1016/j.virol.2017.06.024,0
361,Identification of several clades of novel single-stranded circular DNA viruses with conserved stem-loop structures in pig faeces,"Metagenomic analysis of fecal samples collected from pigs with diarrhea detected sequences encoding a replication initiator protein (Rep). The genomes of ten novel single-stranded DNA viruses were determined and revealed a similar genome organization. The two putative open reading frames (ORFs) encoding Rep and the capsid protein are bidirectionally transcribed and separated by two intergenic regions. Stem-loop structures typical of genomes governed by the rolling circle DNA replication mechanism have been observed. Phylogenetically, these ten genomes are in a monophyletic clade with the previously described swine stool-associated virus (PoSCV), but are so diverse that they can be further classified into up to six different virus clades.",,"Cheung, A. K.;Ng, T. F.;Lager, K. M.;Alt, D. P.;Delwart, E.;Pogranichniy, R. M.",2015.0,,10.1007/s00705-014-2234-9,0
362,Unique circovirus-like genome detected in pig feces,"Using a metagenomic approach and molecular cloning methods, we identified, cloned and sequenced the complete genome of a novel circular DNA virus, pig stool-associated virus (PoSCV4), from pig faeces. Phylogenetic analysis of the deduced replication initiator protein showed that PoSCV4 is most closely related to a fur seal droppings-associated circular DNA virus.",,"Cheung, A. K.;Ng, T. F.;Lager, K. M.;Alt, D. P.;Delwart, E. L.;Pogranichniy, R. M.",2014.0,2010-04-01 00:00:00,,1
363,A variant group of circular single-stranded DNA viruses from pig feces,"Using metagenomics and molecular cloning methods, we characterized five novel small, circular virus genomes from porcine faeces that are distantly related to chimpanzee and porcine faecal-associated circular viruses (ChiSCV and PoSCV1). Phylogenetic analysis placed these viruses in a highly divergent group of this rapidly growing new virus family. Tentatively named Porcine Stool-associated Circular Virus 2 and 3 (PoSCV2 and PoSCV3), this new group of viruses encodes a stem-loop structure (putatively the origin of DNA replication) in the small intergenic region and a replication Initiator protein commonly found in other biological systems that replicate their genomes via the rolling circle mechanism. In addition, these viruses also have three additional overlapping open reading frames in the large intergenic region between the capsid and replication initiator protein genes. © 2013 Springer-Verlag Vienna (outside the USA).",,"Cheung, A. K.;Ng, T. F.;Lager, K. M.;Bayles, D. O.;Alt, D. P.;Delwart, E. L.;Pogranichniy, R. M.;Kehrli Jr, M. E.",2013.0,,10.1007/s00705-013-1701-z,1
364,Biology of the Influenza Virus,"Outbreaks of avian influenza A virus in poultry and humans over the past decade have posed a pandemic threat to humans. Here we discuss the basic classification and structure of influenza A virus. The viral genome contains eight viral RNA segments and the functions of viral proteins encoded by this genome are described. In addition, the RNA transcription and replication of this virus will be checked. © 2007 New York Academy of Sciences.",,"Cheung, T. K. W.;Poon, L. L. M.",2007.0,,10.1196/annals.1408.001,0
365,Genome analysis of orf virus isolates from goats in Fujian province in southern China,"Orf virus (ORFV), a species of the genus Parapoxvirus of the family Poxviridae, causes a non-systemic, highly contagious and outbreak disease in sheep, goats and other wild and domestic ruminants. Our work to date shows that ORF is ubiquitous in Fujian province of China, a region where there is considerable heterogeneity among ORFVs. In this study, we sequenced whole genomes of four Fujian goat ORFV strains (OV-GO, OV-YX, OV-NP and OV-SJ1). The four strains were 132-139 kb in length, each containing 124-132 genes and approximately 64% G+C content. The most notable differences between the four strains were found near the ends of the genome. Compared to other ORFVs, OV-NP lacked seven and OV-SJ1 three genes near the right terminus. We also examined the skin virulence of the four Fujian ORFVs in goats. The ORFVs with gene deletions showed low virulence, while the ORFVs without gene deletions showed high virulence in goats, suggesting that gene deletion may result in attenuation of ORFVs. Gene 134 has been disrupted in the OV-NP genome due to the absence of the original code. The phylogenetic tree based on complete parapoxvirus genomes showed that ovine and caprine ORFV formed distinct branches with 100% bootstrap. Based on the phylogenetic single gene tree of 132 genes of ORFVs, 47 genes can be easily distinguished as ovine or caprine. To further uncover the genetic variation presented in goat ORFVs and sheep ORFVs, we analyzed the deduced amino acid sequences of gene 008, multiple alignment of gene 008 amino acid sequences from the genomes of five goat ORFVs and four sheep ORFVs yielded 33 unique amino acid acids , distinguishing it as having sheep or goats as its host. The availability of genomic sequences of four Fujian goat ORFVs supports our understanding of the diversity of orf virus isolates in this region and may aid in distinguishing between ovine and caprine orf strains.",,"Chi, X.;Zeng, X.;Li, W.;Hao, W.;Li, M.;Huang, X.;Huang, Y.;Rock, D. L.;Luo, S.;Wang, S.",2015.0,,10.3389/fmicb.2015.01135,0
366,"Diagnosis and phylogenetic analysis of multifocal cutaneous orf virus with outbreak of mixed bacterial infection in goats in Fujian Province, China","Orf virus outbreaks on goat farms are common in China. In this study, we investigated a severe multifocal cutaneous orf virus outbreak with a correlative mixed bacterial infection lasting up to 6 months with high morbidity (93.7%) and mortality (15%) in children in a herd of crossbreeds Goats in Fujian Province in China. The disease was diagnosed as an infection with Orf virus (ORFV XD strain) associated with Streptococcus pluranimalium and Staphylococcus and identified using standard virological and bacteriological techniques. Multiple sequence alignments and phylogenetic analyzes of the entire ORFV genes 011 (B2L), 059 (F1L), 032 and 080 showed that the virus phylogeny, although clustered in branches of conventional ORF virus strains, still showed high variation within this subgroup . Furthermore, the sequences of the ORFV 080 gene allowed us to discriminate between the different strains with a higher resolution and these observations provided us with a comparative view of the ORFV 080 gene. This is the first report describing an outbreak of severe multifocal cutaneous orf virus with associated bacterial infection in China.",,"Chi, X.;Zeng, X.;Luo, S.",2017.0,,10.1007/s00705-017-3424-z,0
367,Classification and putative origins of Brazilian porcine circovirus 2 derived by phylogenetic and phylogeographic approaches,"Porcine circovirus 2 (PCV2) is the main causative agent of post-weaning multisystem wasting syndrome (PMWS) and is associated with several syndromes affecting pigs. The PCV2 genome has three major open reading frames (ORFs), of which ORF2 encodes the capsid protein. In this study, the ORF2 nucleotide sequences of 30 Brazilian isolates were analyzed. The sequences were compared to other GenBank sequences using phylogenetic and phylogeographic approaches. Our results show a high sequence variability in Brazil, since in this work the Brazilian isolates were divided into subgroups 1AB, 2D and 2, showing that the virus was introduced into Brazil more than once. On the other hand, most Brazilian isolates appear to have descended from just one introduction. According to the Pig Breeders' Association, the virus was probably introduced several times by importing animals with an asymptomatic form of the virus or by importing contaminated semen. The results indicate the need to implement sow selection programs to avoid importing animals infected with group 1 PCV2. © 2008 Elsevier BV All rights reserved.",,"Chiarelli-Neto, O.;Yotoko, K. S. C.;Vidigal, P. M. P.;Silva, F. M. F.;Castro, L. A.;Fietto, J. L. R.;Silva Jr, A.;Almeida, M. R.",2009.0,,10.1016/j.virusres.2008.11.002,0
368,Ranaviruses and other members of the Iridoviridae family: their place in the virosphere,"Members of the family Iridoviridae, collectively referred to as iridovirids, are large, double-stranded DNA-containing viruses that infect invertebrates and cold-blooded (ectothermic) vertebrates. Infections in the former often result in massive viral replication, causing the infected animal to become scaly and eventually fatal. Among the latter, infections target a variety of organs and can cause high levels of morbidity and mortality in commercially and ecologically important fish and amphibian species. The viral replication strategy was elucidated primarily by examining frog virus 3 (FV3) with additional input from other iridovirids of ecological or commercial importance. Replication occurs within both the nuclear and cytoplasmic compartments and involves synthesis of genome length and concatemeric DNA, extensive methylation of the viral genome (vertebrate viruses only), coordinated expression of three classes of viral gene products, and formation of icosahedral virions within the cytoplasmic viral assembly sites. Phylogenetic analyzes describe five genera within the family and suggest that members of the families Iridoviridae, Ascoviridae, and Marseilleviridae form a monophyletic lineage in which ascoviruses are most closely related to invertebrate iridoviruses.",,"Chinchar, V. G.;Waltzek, T. B.;Subramaniam, K.",2017.0,Nov,,0
369,Genetic diversity of Crimean-Congo hemorrhagic fever virus strains from Iran,"Background: Crimean-Congo hemorrhagic fever virus (CCHFV) is a member of the Bunyaviridae family and the Nairovirus genus. It has a negative-sense, single-stranded RNA genome that is approximately 19.2 kb in size and contains small, medium, and large segments. CCHFVs are relatively diverse in their genomic sequence and are grouped into seven distinct clades based on S-segment sequence analysis and six clades based on M-segment sequences. Our aim was to gain new insights into the molecular epidemiology of CCHFV in Iran. Methods: We analyzed partial and complete nucleotide sequences of the S and M segments from 50 Iranian patients. The extracted RNA was amplified using one-step RT-PCR and then sequenced. The sequences were analyzed using Mega5 software. Results: Phylogenetic analysis of partial S-segment sequences showed that clade IV-(Asia 1), clade IV-(Asia 2) and clade V-(Europe) accounted for 80%, 4% and 14% of the circulating genomic variants of CCHFV However, one of the Iranian tribes (Iran-Kerman/22) was not associated with any other sequence and formed a new clade (VII). Phylogenetic analysis of complete S-segment nucleotide sequences of selected Iranian CCHFV strains, complemented by representative strains from GenBank, revealed a similar topology as subsequences with eight major clusters. A partial M-segment phylogeny positioned the Iranian tribes in association with either Clade III (Asia-Africa) or Clade V (Europe). Conclusion: Phylogenetic analysis revealed subtle links between distant geographic locations, which we suggest could originate either from international livestock trade or from long-distance transmission of CCHFV by infected ticks via bird migration.",,"Chinikar, S.;Bouzari, S.;Shokrgozar, M. A.;Mostafavi, E.;Jalali, T.;Khakifirouz, S.;Nowotny, N.;Fooks, A. R.;Shah-Hossein, N.",2016.0,,,0
370,Genetic diversity of reproductive and respiratory syndrome virus in pigs in Korea,"The high genetic diversity of porcine reproductive and respiratory syndrome virus (PRRSV) has been an obstacle to the development of an effective porcine reproductive and respiratory syndrome (PRRS) vaccine. This study was conducted to evaluate the degree of genetic diversity among PRRSVs from Korean pig farms where wasting and respiratory syndrome were observed from 2005 to 2009. Samples from 786 farms were tested for the presence of PRRSV using the reverse transcription PCR protocol. A total of 117 farms were positive for type 1 PRRSV while 198 farms were positive for type 2. Nucleotide sequences encoding open reading frame (ORF) 5 were analyzed and compared to those of various published PRRSV isolates obtained worldwide. The sequence identity of the ORF 5 in the isolates was 81.6 ± 100% for type 1 viruses and 81.4 ± 100% for type 2 viruses. Phylogenetic analysis of ORF 5 sequences showed that Korean type 1 and 2 PRRSVs were mainly classified into three and four clusters, respectively. The analyzed isolates were distributed across the clusters regardless of year of isolation or geographic origin. In conclusion, our results showed that the genetic diversity of PRRSVs from Korean pig farms is high and has been increasing over time. Â© 2013 The Korean Veterinary Science Society.",,"Choi, E. J.;Lee, C. H.;Song, J. Y.;Song, H. J.;Park, C. K.;Kim, B.;Shin, Y. K.",2013.0,,10.4142/jvs.2013.14.2.115,0
371,Sequence analysis of old and new strains of porcine circovirus associated with congenital tremors in pigs and their comparison to strains involved in post-weaning multisystem wasting syndrome,"The entire genomes of 7 porcine circovirus (PCV) isolates from pigs with congenital tremor (CT), type A2 or postweaning multisystemic wasting syndrome (PMWS) were cloned and sequenced. One isolate (CT-PCV-P7) was from a neonatal pig with CT, type A2, in the late 1960's. Two recent PCV isolates (CT-PCV-P5, CT-PCV-P6) were from 2 affected newborn pigs from different farms with independent CT outbreaks; Type A2. Four isolates (PMWS-PCV-P1, PMWS-PCV-P2, PMWS-PCV-P3, PMWS-PCV-P4) were from pigs with PMWS from 4 different herds. A comparative analysis of these PMWS and PCV isolates showed 99% sequence identity to each other and over 96% sequence identity to previously sequenced PCV2 isolates. However, the CT-PCV-P5 and CT-PCV-P6 isolates shared 99% the same identity with each other and, interestingly, with PMWS-PCV isolates as well. There were no consistent genomic differences between PMWS and more recent CT isolates. The CT-PCV-P7 showed 98% identity similarity with PK-15-derived PCV1 and showed only 72% identity similarity with either CT-PCV-P5 or CT-PCV-P6. The phylogenetic analysis confirmed that the old isolate (CT-PCV-P7) and the new isolates (CT-PCV-P5, CT-PCV-P6, PMWS-PCV-PI, PMWS-PCV-P2, PMWS-PCV-P3 , PMWS-PCV-P4) were correctly classified as PCVI and PCV2, respectively.",,"Choi, J.;Stevenson, G. W.;Kiupel, M.;Harrach, B.;Anothayanontha, L.;Kanitz, C. L.;Mittal, S. K.",2002.0,,,0
372,Molecular epidemiological study of domestic bird lentogenic Newcastle disease virus in live bird markets in Korea,"Newcastle disease surveillance program was conducted at live bird markets in Korea to advance our epidemiological understanding of the disease in Korea. During the surveillance program, 10 lentogenic Newcastle disease viruses (NDVs) were isolated and identified from apparently healthy chickens and ducks at live bird markets. The lentogenic viruses had sequence motifs of either 112GKQGRL117 (n=8) or 112GRQGRL117 (n=2) at the F0 cleavage site. Sequencing and phylogenetic analyzes of NDV isolates based on the F protein hypervariable region revealed two distinct genotypes: genotypes I (n=8) and II (n=2). Genotype I viruses were most closely related to strain NDV V4 (n=7) or strain NDV Ulster 2C (n=1). In contrast, genotype II viruses are clustered with the NDV vaccine strains (LaSota and VG/GA), which are commonly used as live vaccines in Korea. The epidemiological importance of NDV in live bird markets in Korea is discussed. © 2012 American Association of Avian Pathologists.",,"Choi, K. S.;Lee, E. K.;Jeon, W. J.;Kwon, J. H.;Lee, J. H.;Sung, H. W.",2012.0,,10.1637/9699-030311-ResNote.1,0
373,Epidemiological observations of bovine viral diarrheal virus in native Korean calves,"Bovine virus diarrhea virus (BVDV) is a major disease in livestock farming worldwide. Little research has been done on the BVDV circulating in the Republic of Korea (ROK). The cases outlined in our study were from rectal swabs taken from calves up to 80 days of age. Twenty-two of 99 native Korean calves with diarrhea were identified as BVDV positive and 3 different 50 untranslated region (UTR) sequences were determined. The results showed that BVDV infections in the ROK were mainly found in winter and in calves under 20 days old. Phylogenetic analysis based on the 50-UTR revealed that our Korean native calf cases belonged to BVDV-2a. Therefore, the outcome of this study will be useful to understand the epidemiology and enable producers in the ROK to better protect their livestock. © Springer Science+Business Media, LLC 2010.",,"Choi, K. S.;Song, M. C.",2011.0,,10.1007/s11262-010-0542-z,0
374,Avian influenza viruses in Korean live poultry markets and their pathogenic potential,"We surveyed the live poultry markets in Korea in 2003 and isolated 9 H9N2, 6 H3N2 and 1 H6N1 influenza viruses. Antigenic and phylogenetic analysis showed that all 9 H9N2 isolates from A/Chicken/Korea/25232-96006/96 were of similar lineage (which caused disease in chickens in Korea in 1996) but were distinct from the H9N2 viruses in southeastern China distinguished. They had at least 4 genotypes and replicated in chickens but not in mice. The H3N2 and H6N1 viruses were new to Korea and likely reassortants of Southeast China avian influenza viruses and more recent Korean H9N2 viruses. All 8 segments of H3N2 viruses formed a single phylogenetic cluster with 99.1 to 100% homology. The H3N2 viruses replicated in chickens and mice without prior adaptation, but the H6N1 virus did not. Our results show an increasingly diverse pool of avian influenza viruses in Korea that are potential pandemic influenza pathogens. © 2004 Elsevier Inc. All rights reserved.",,"Choi, Y. K.;Heui Seo, S.;Kim, J. A.;Webby, R. J.;Webster, R. G.",2005.0,,10.1016/j.virol.2004.12.002,0
375,Viral metagenomics reveals the presence of highly divergent Quaranjavirus in Rhipicephalus ticks from Mozambique,"Background: Ticks are primary vectors for many known pathogens affecting human and animal populations worldwide, such as: B. tick-borne encephalitis, Crimean-Congo hemorrhagic fever and African swine fever. In this study, viral metagenomics was used to identify which viruses are present in Rhipicephalus spp. available. Ticks collected from the Zambezi Valley in Mozambique. Methods: RNA was amplified using sequence-independent single-primer amplification (SISPA) and high-throughput sequencing was performed on the Ion Torrent platform. The generated sequences were quality checked and classified by BLAST. CodonCode aligners and SeqMan were used to assemble the sequences. Results: The majority of viral sequences showed the closest sequence identity to the family Orthomyxoviridae, although viruses resembling Parvoviridae and Coronaviridae were also identified. Nearly complete sequences of five orthomyxoviral segments (HA, NP, PB1, PB2 and PA) were obtained, which showed 32-52% amino acid identity to known quaranjaviruses. The sequences were most closely related to Wellfleet Bay virus, which was discovered and isolated from eider ducks during a mortality event in the United States. Conclusions: In summary, this study has identified a very divergent virus in the family Orthomyxoviridae associated with Rhipicephalus ticks from Mozambique. Further genetic and biological studies are needed to investigate the possible pathogenesis of the identified orthomyxovirus.",,"Cholleti, H.;Hayer, J.;Mulandane, F. C.;Falk, K.;Fafetine, J.;Berg, M.;BlomstrÃ¶m, A. L.",2018.0,,10.1080/20008686.2018.1478585,0
376,Characterization of fecal virome of captive and feral Tasmanian devils using virus-like particle metagenomics and meta-transcriptomics,,,"Chong, R.;Shi, M.;Grueber, C. E.;Holmes, E. C.;Hogg, C.",2018.0,,,0
377,Effect of seasonal vaccination on variant selection of the influenza A/H3N2 epidemic,"The impact of vaccination on the dynamics of influenza virus variants in humans, unlike in poultry, is largely unknown. In this study, we compared influenza hemagglutinin (HA) gene sequences isolated from vaccinated and unvaccinated populations to annual vaccine strains. A total of 181 influenza A/H3N2 virus samples isolated from 82 vaccinated and 99 non-vaccinated patients (2011-15, four Japanese influenza seasons) were genetically analyzed using a next-generation sequencer. Amino acid (AA) differences from corresponding vaccine strains were found at 74 out of 329 HA1 sites. There were a maximum of four AA differences within epitopes in the first three seasons (2011–14) and fifteen in the final season (2014–15). Deviation to a greater number of AA differences was found to be more significant in isolates from vaccinated compared to unvaccinated patients (P=0.0005 in 2011-14; P=0.0096 in 2014-15). AA difference rates within epitopes were also significantly higher in isolates from vaccinated than non-vaccinated patients (2.64% vs. 2.14% for 2011–14, P=0.033; 7.78% vs. 6, 59% for 2014-15, P=0.058). . The AA differences at seven sites (48I-278K, 128A-142G, 145S, 158K, and 193S) became dominant in subsequent seasons. At all of these sites, dominance was maintained during isolate mismatch with vaccine strains and was lost after vaccine match. Our data suggest that in humans, vaccination-induced immune pressure helps to select for influenza variants that are genetically distant from vaccine strains.",,"Chong, Y.;Ikematsu, H.",2017.0,01 05,,0
378,The impact of viral and bacterial community diversity on the prevalence of pathogenic E. coli in pre-harvest cattle,,,"Chopyk, J.",2015.0,,,0
379,"Pathogenicity, sequence and phylogenetic analysis of Malaysian chicken anemia virus obtained after low and high passages in MSB-1 cells","Specific pathogen free (SPF) chickens vaccinated with low passage chicken anemia virus (CAV), SMSC-1 and 3-1 isolates produced lesions indicative of CAV infection. Repeated passages of the isolates in cell culture up to passage 60 (P60) and passage 123 produced viruses that showed a significantly reduced level of pathogenicity in SPF chickens compared to the low passage isolates. Sequence comparison showed that nucleotide changes were thought to contribute to virus attenuation only in the coding region of P60 passage isolates. Phylogenetic analysis showed that SMSC-1 and 3-1 diverge widely, but their P60 passage derivatives shared significant homology with a Japanese isolate A2.",,"Chowdhury, S. M. Z. H.;Omar, A. R.;Aini, I.;Hair-Bejo, M.;Jamaluddin, A. A.;Md-Zain, B. M.;Kono, Y.",2003.0,,10.1007/s00705-003-0189-3,0
380,Characterization of H9N2 Middle East avian influenza viruses reveals heterogeneity at amino acid position 226 in hemagglutinin and potential for transmission to mammals,"Next-generation sequencing (NGS) technologies are a valuable tool to monitor changes in viral genomes and determine viral genetic heterogeneity. In this study, NGS was applied to poultry clinical specimens from Jordan to detect eleven low pathogenic H9N2 avian influenza viruses (LPAIV). All viruses tested belonged to the Middle Eastern genetic group A of the G1 lineage. Deep sequencing revealed a high degree of heterogeneity of the glutamine and leucine residues at position 226 in the hemagglutinin (HA) gene, increasing specificity for avian or mammalian-type receptors. In addition, additional amino acid changes were identified in PB1, PA, M1, M2 and NS1 in the viruses tested. Compared to single gene amplification, the application of NGS to monitor and characterize H9N2-LPAIV provides a complete genetic profile of emerging isolates and a better understanding of the potential for zoonotic transmission to mammals.",,"Chrzastek, K.;Lee, D. H.;Gharaibeh, S.;Zsak, A.;Kapczynski, D. R.",2018.0,5,,0
381,"Using Sequence Independent Single Primer Amplification (SISPA) for the rapid detection, identification and characterization of avian RNA viruses","Current next-generation sequencing technologies have revolutionized metagenomic analysis of clinical samples. To achieve the non-selective amplification and recovery of low-abundance genetic sequences, a simplified sequence-independent single-primer amplification technique (SISPA) was applied in combination with the MiSeq platform to target negative- and positive-sense single-stranded RNA viral sequences. This method enabled successful sequence assembly of the full or near-full length viral genomes of avian influenza virus (AIV), infectious bronchitis virus (IBV) and Newcastle disease virus (NDV). In addition, SISPA analysis applied to unknown clinical cases of mixed viral infections revealed genome assemblies composed of 98% NDV and 99% IBV genomes. A complete or nearly complete viral genome sequence was obtained with titers at or above 10<sup>4.5</sup> EID<sub>50</sub>/ml (50% infective dose of the embryo) and virus identification could be performed from the Titers are detected at or above 10<sup>3</sup> EID<sub>50</sub>/ml. Taken together, these studies demonstrate a simple template enrichment protocol for the rapid detection and accurate characterization of avian RNA viruses.",,"Chrzastek, K.;Lee, D. H.;Smith, D.;Sharma, P.;Suarez, D. L.;Pantin-Jackwood, M.;Kapczynski, D. R.",2017.0,9,,0
