record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
672,Bir kanıt hizmetinin toplum temelli AIDS hizmeti kuruluşlarının araştırma kanıtlarını kullanması üzerindeki etkileri: Randomize kontrollü bir deneme için bir protokol,"Arka plan Araştırma kanıtlarının toplum temelli kuruluşlar (CBO'lar) tarafından kullanımını desteklemek için, HIV sektöründe çalışanlar için bir kanıt hizmeti olan 'Sentezlenmiş HIV/AIDS Araştırma Kanıtı'nı (PAYLAŞIM) geliştirdik. SHARE birkaç bileşenden oluşur: HIV ile ilgili sistematik incelemelerin çevrimiçi aranabilir bir veritabanı (HIV/AIDS ve açık metin aramasıyla ilgili konuların bir sınıflandırmasına dayalı olarak alınabilir)""; periyodik e-posta güncellemeleri; kullanıcı dostu özetlere erişim;"" ve akran uygunluk değerlendirmeleri. Amacımız, bu 'tam hizmet' kanıt hizmetinin, 'self-servis' bir kanıt hizmetine kıyasla CBO'lar tarafından araştırma kanıtlarının kullanımını artırıp artırmadığını değerlendirmektir. Yöntemler/tasarım Bulguları daha derinlemesine araştırmak için bir takip nitel süreç çalışmasıyla birlikte iki kollu randomize kontrollü bir çalışma (RCT) yürüteceğiz. Kanada AIDS Derneği'ne bağlı tüm CBO'lar (n = 120) katılmaya davet edilecek ve SHARE'in 'tam hizmet' sürümünü veya 'kendi kendine hizmet' sürümünü (bağlantıları olan ilgili sistematik incelemelerin bir listesi) alacak şekilde rastgele seçilecektir. Basit bir rastgele tasarım kullanarak CBO'ların araştırma kanıtlarını bulmasına ve kullanmasına yardımcı olan PubMed ve çalışma sayfalarındaki kayıtlara. Her kuruluştan tüm yönetim ve personele, kuruluşlarının tahsis edildiği PAYLAŞIM sürümüne erişim sağlanacaktır. Deneme süresi 10 ay olacaktır (iki aylık temel dönem, altı aylık müdahale dönemi ve iki aylık geçiş dönemi), birincil sonuç ölçüsü ortalama oturum açma/ay/kuruluş sayısı olacaktır (ortalama Her kuruluş) başlangıç ve müdahale döneminin sonu arasında. İkincil sonuç, her kuruluştan bir kilit karar vericiye uygulanan bir anketle ölçülen araştırma kanıtını kullanma niyeti olacaktır. Nitel çalışma için, her bir deneme kolundaki (n = 30) 15 kuruluştan bir kilit kurumsal karar verici, amaçlı olarak örneklenecektir. Telefonla bire bir yarı yapılandırılmış görüşmeler, aldıkları kanıt hizmeti hakkındaki görüşleri ve deneyimleri, çalışmalarında ne kadar yardımcı olduğu, neden yararlı olduğu (ya da yardımcı olmadığı), en çok hangi yönlerin olduğu hakkında telefonla yapılacaktır. ve en az yararlı ve neden ve sonraki adımlar için öneriler. Tartışma Bildiğimiz kadarıyla, bu araştırma kanıtlarını bulma ve kullanma konusunda CBO'ları desteklemek için özel olarak tasarlanmış bir kanıt hizmetinin etkilerini değerlendiren ilk RKÇ olacaktır.",0,0,
673,Bir kanıt hizmetinin sağlık sistemi politika yapıcılarının araştırma kanıtlarını kullanımı üzerindeki etkileri: Randomize kontrollü bir deneme için bir protokol,"Arka Plan Sağlık sistemi politika yapıcıları, politika oluşturma sürecini bilgilendirmek için sentezlenmiş araştırma kanıtlarına zamanında erişime ihtiyaç duyar. Bu ihtiyaca yönelik hiçbir çaba deneysel nicel bir tasarım kullanılarak değerlendirilmemiştir. Politikayla ilgili sistematik incelemelerin bir veri tabanı olan Sağlık Sistemleri Kanıtlarından girdiler alan bir kanıt hizmeti geliştirdik. İncelemeler, (a) konuya ve inceleme türüne göre kategorize edilmiştir""; (b) yürütülen çalışmalar için geçen yıl aramalara ve dahil edilen çalışmaların yürütüldüğü ülkelere göre kodlanmıştır; (c) kalite açısından derecelendirilmiştir;"" ve (d) mevcut kullanıcı dostu özetler, bilimsel özetler ve tam metin raporlarla bağlantılı. Amacımız, ""tam hizmet"" bir kanıt hizmetinin, Ontario Sağlık ve Uzun Süreli Bakım Bakanlığı'ndaki (MOHLTC) politika analistleri ve danışmanları tarafından sentezlenmiş araştırma kanıtlarının kullanımını, ""self-servis"" bir kanıta kıyasla artırıp artırmadığını değerlendirmektir. hizmet. Yöntemler/tasarım Bulguları daha derinlemesine araştırmak için bir takip nitel süreç çalışmasıyla birlikte iki kollu randomize kontrollü bir çalışma (RCT) yürüteceğiz. RCT için, MOHLTC'nin tek bir bölümündeki tüm politika analistleri ve politika danışmanları (n = 168) katılmaya davet edilecektir. Katmanlı rastgele tasarım kullanılarak, katılımcılar ya ""tam hizmet"" kanıt hizmetini (veritabanı erişimi, aylık e-posta uyarıları ve tam metin makale kullanılabilirliği) ya da ""kendi kendine hizmet"" kanıt hizmetini (veritabanı erişimi) alacak şekilde rastgele seçilecektir. bir tek). Deneme süresi on ay olacaktır (iki aylık temel dönem, altı aylık müdahale dönemi ve iki aylık geçiş dönemi). Birincil sonuç, başlangıç noktası ile müdahale döneminin sonu arasındaki ortalama site ziyareti/ay/kullanıcı sayısı olacaktır. İkincil sonuç, katılımcıların araştırma kanıtlarını kullanma niyeti olacaktır. Nitel araştırma için, her bir deneme kolundan (n = 30) 15 katılımcı, amaçlı olarak örneklenecektir. Telefonla bire bir yarı yapılandırılmış görüşmeler, aldıkları kanıt hizmeti hakkındaki görüşleri ve deneyimleri, çalışmalarında ne kadar yardımcı olduğu, neden yararlı olduğu (ya da yardımcı olmadığı), en çok hangi yönlerin olduğu hakkında telefonla yapılacaktır. ve en az yararlı ve neden ve sonraki adımlar için öneriler. Tartışma Bildiğimiz kadarıyla bu, sağlık sistemi politika yapıcılarını araştırma kanıtlarını bulma ve kullanma konusunda desteklemek için özel olarak tasarlanmış bir kanıt hizmetinin etkilerini değerlendiren ilk RKÇ olacaktır.",0,0,
674,Grip aşısı için bilgisayar hatırlatıcılarının grip salgınları sırasında morbidite üzerindeki etkileri.,"Kış aylarında yüksek akciğer hastalığı riski taşıyan hastaların grip aşısı için bilgisayar tarafından oluşturulan hatırlatıcıların etkilerini incelemek için, önleyici bakım hatırlatıcılarının üç yıllık randomize bir denemesine katılan 15.000 yetişkinlik bir popülasyondan bu tür 4555 hastayı seçtik. Hatırlatıcıları alan doktorlar, uygun hastaları kontrol doktorlarından iki kat daha sık aşıladı (P = 0.0001). Çalışılan üç kış boyunca bölgemizde influenza insidansında doğrusal bir artış vardı (yılda 1000'den 33.451'e 71.075 vakaya) ve hastaneye yatırılan, göğüs radyografisi ile acil servis ziyareti yapılan ve kan alan hastaların yüzdesini modelledik. Bu artışın lojistik bir fonksiyonu olarak gaz tespitleri. Müdahale grubundaki (doktorları hatırlatıcı alan) hastalar ile kontrol grubundaki hastalar arasındaki doğrusal eğilimlerdeki fark, acil servis ziyaretleri (P 0.05'ten az), hastaneye yatışlar (P 0.01'den az) ve kan gazı tayinleri için anlamlıydı ( P 0,001)'den az). Farkın en olası açıklaması, müdahale grubunda influenza aşısının daha fazla kullanılmasıdır.",0,1,
675,Bilgisayar hatırlatıcılarının periferik venöz kateterlerin komplikasyonları ve hemşirelerin pediatrik bakımda bir kılavuza uyumu üzerindeki etkileri - bir küme randomize çalışma,"ARKA PLAN: Elektronik hasta kayıtlarındaki (EPR) hatırlatma sistemlerinin hem sağlık profesyonellerinin davranışlarını hem de hasta sonuçlarını etkilediği kanıtlanmıştır. Bu küme randomize çalışmanın amacı, pediatrik bakımda periferik venöz kateterler (PVC'ler) için EPR'lere entegre edilmiş hatırlatıcılar biçiminde bir klinik uygulama kılavuzunun (CPG) uygulanmasının, PVC ile ilgili komplikasyonlar ve kayıtlı sağlık sorunları üzerindeki etkilerini araştırmaktı. hemşirelerin (RN'ler) kılavuza bağlılıklarını beyan etti. Ek bir amaç, bağlamsal faktörler ile müdahalenin sonuçları arasındaki ilişkiyi incelemekti. YÖNTEMLER: Çalışma, bir çocuk üniversite hastanesinde 12 yatan hasta ünitesini içeriyordu. Hatırlatıcılar arasında PVC seçimi, hijyen, bakım ve PVC sahasının günlük kontrolü yer aldı. Birincil sonuç, EPR'den alınan, çıkarma sırasında PVC ile ilgili komplikasyonların belgelenmiş belirti ve semptomlarıydı. İkincil sonuç, Alberta Bağlam Aracı tarafından ölçüldüğü üzere, RN'lerin algılanan çalışma bağlamını da içeren bir anket aracılığıyla toplanan, RN'lerin bir PVC kılavuzuna bağlılığıydı. Birimler, PVC'lerin oluşumuna göre iki katmana ayrıldı. Her bir tabakadan körü körüne basit bir kura çekimi, sırasıyla kontrol ve müdahale gruplarına altı üniteyi randomize etti. Birimler kör değildi. Müdahale grubu, başlangıçta 626 PVC'yi ve müdahale sonrası 618'i ve kontrol grubu başlangıçta 724 PVC'yi ve müdahale sonrası 674'ü içermiştir. Başlangıçta dahil edilen RN'ler, müdahale sonrası 212 (%65.4) ve 208 (%71.5) idi. SONUÇLAR: Bilgisayar hatırlatıcılarının PVC ile ilgili komplikasyonlar veya RN'lerin kılavuz tavsiyelerine uyumu üzerinde önemli bir etkisi bulunmadı. Başlangıçta ve müdahale sonrası komplikasyon oranı müdahale grubu için %40.6 (%95 güven aralığı (GA) 36.7-44.5) ve %41.9 (%95 GA 38.0-45.8) ve %40.3 (%95 GA 36.8-44.0) idi. ) ve kontrol için %46.9 (%95 CI 43.1-50.7). Genel olarak, RN'lerin kendi değerlendirdiği çalışma bağlamı orta derecede düşük ile orta derecede yüksek arasında değişiyordu, bu da başarılı bir uygulamanın gerçekleşmesi için koşulların daha az optimal olduğunu gösteriyordu. SONUÇLAR: Hatırlatıcılar, kaydedilmiş kaldırma nedenlerinin düşük sıklığı, PVC alanlarının günlük denetimine düşük bağlılık ve RN'lere düzenli geri bildirim eksikliği gibi belirli engelleri hedef alan özel bir müdahalenin eşlik etmesinden fayda sağlamış olabilir. DENEME KAYDI: Mevcut Kontrollü Denemeler ISRCTN44819426.",1,1,
676,Birinci basamakta kalp hastalığını yönetmek için bilgisayarlı kılavuzların etkileri,"ARKA PLAN: Elektronik bilgi sistemleri, komisyon (yanlış şeyi yapma) ve ihmal (belirtilen bakımı sağlamama) tıbbi hatalarını azaltmanın bir yolu olarak önerilmiştir. AMAÇ: Bilgisayar tabanlı kardiyak bakım önerilerinin etkilerini değerlendirmek. TASARIM: Birinci basamak hekimlerini ve eczacıları hedef alan randomize, kontrollü bir çalışma. KONULAR: Kalp yetmezliği ve/veya iskemik kalp hastalığı olan toplam 706 ayaktan hasta. MÜDAHALELER: Yerel kardiyologlar ve genel dahiliye uzmanlarından oluşan bir panel tarafından onaylanan kanıta dayalı kardiyak bakım önerileri, kayıtlı hastalarla ilgilenirken doktorlara ve eczacılara gösterildi. ÖLÇÜMLER: Bakım önerilerine uyum, genel ve duruma özel yaşam kalitesi, kalp hastalıklarının akut alevlenmeleri, ilaç uyumu, sağlık bakım maliyetleri, bakımdan memnuniyet ve hekimlerin kılavuzlara yönelik tutumları. BULGULAR: Denekler 1 yıl boyunca takip edildi ve bu süre boyunca 3.419 birinci basamak sağlık hizmeti ziyareti yapıldı ve 2.609 ayrı kardiyak bakım önerisi için uygun bulundu. Müdahalenin, doktorların bakım önerilerine uyumu üzerinde hiçbir etkisi olmadı (müdahale hastaları için %23 ve kontroller için %22). Yaşam kalitesi, ilaç uyumu, sağlık hizmeti kullanımı, maliyetler veya bakımdan memnuniyet açısından müdahale-kontrol farklılıkları yoktu. Doktorlar, kılavuzları yararlı bilgiler sağlayan ancak uygulamalarını kısıtlayan ve bireysel hastalar için karar vermede yardımcı olmayan olarak gördüler. SONUÇLAR: Gelişmiş bir elektronik tıbbi kayıt sistemi tarafından oluşturulan bakım önerileri, kalp hastalığı olan hastalar için kabul edilen uygulama kılavuzlarına veya sonuçlarına uyumu iyileştirmede başarısız oldu. Gelecekteki çalışmalar, klinisyen davranışını etkileyen farklı (ve belki de daha acımasız) yöntemlerin faydalarını ve maliyetlerini tartmalıdır.",1,1,
677,Genel pratisyenlik eğitimi ve aile destek hizmetlerinin evde yaşayan demans hastalarının bakımı üzerindeki etkileri-kontrollü bir küme-randomize çalışmanın sonuçları,"ARKA PLAN: Demans hastalarının %90'ından fazlası teşhis, tedavi ve destek hizmetlerinin tavsiye edilmesinde kararlı bir şekilde yer alan genel pratisyenleri tarafından bakılmaktadır. AMAÇ: Genel pratisyenlerin özel eğitiminin, demans hastalarının bakımını, bakıcı danışmanlığı ve destek gruplarının sistematik önerileri yoluyla değiştirip değiştirmediğini test etmek. YÖNTEM: 129 pratisyen hekim, 390 demans hastasını ve onların resmi olmayan bakıcılarını prospektif, üç kollu küme randomize 2 yıllık bir çalışmaya dahil etti. A Kolunu oluşturan olağan bakım, Kol B ve C destek gruplarında ve bakıcı danışmanlığı (B Kolunda başlangıçtan bir yıl sonra, C Kolunda başlangıçta) pratisyen hekimler tarafından önerildi. Genel pratisyenler kola özel eğitim aldı. Hekimlerin tanısal ve terapötik davranışları başlangıçta kaydedildi. İnformal bakım verenler 2 yıl sonra destek hizmetlerinden yararlanma konusunda sorgulandı. SONUÇLAR: Pratisyen hekimlerin teşhis davranışları ilgili kılavuzlara uygundur. Yeni tanı konulan hastalarda yapılan işlem, uzmana sevk oranı dışında daha önce tanı almış hastalardan farklı değildir. Yeni teşhis edilen demans hastalarının yaklaşık üçte birine bir anti-demans ilacı verilmektedir. Destek gruplarının ve danışmanlığın kullanımı sırasıyla beş ve dört kat arttı. Evde bakım ve kurumsal kısa süreli hemşirelik dışında, diğer destek hizmetlerinden yararlanma düşük kalmıştır (< %10). SONUÇ: Eğitimli pratisyen hekimler, demans teşhisi konusunda genellikle kılavuzlara, önerilen ilaç tedavisine ilişkin olarak ise kısmen kılavuzlara göre hareket etmektedirler. Genel pratisyen tarafından resmi olmayan bakıcılar için destek hizmetleri önerileri başarılıdır. Genel pratisyen tarafından tavsiye edilmeyen tekliflere kıyasla, önerilen hizmetlerin kullanım oranında belirgin bir artışa neden olurlar. DENEME KAYDI: ISRCTN68329593.",0,0,
678,Etkileşimli sesli yanıtın kendi kendini izlemesinin içme sorunlarının doğal çözümüne etkileri: Kullanım ve davranışsal ekonomik faktörler.,"Amaç: Sorunlu içicilerin çoğu yardım aramaz ve çoğu kendi kendine iyileşir. Randomize kontrollü bir çalışma, destekleyici etkileşimli sesli yanıtın (IVR) kendi kendini izlemesinin bu tür ""doğal"" çözümleri kolaylaştırıp kolaylaştırmadığını değerlendirdi. Davranışsal ekonomiye dayalı olarak, içme sonuçları üzerindeki etkilerin, içicilerin temel ""zaman ufku""na göre değişiklik gösterdiği, farklı gecikmelerde mevcut olan farklı değerdeki mallar arasındaki tercihleri ve bunların IVR kullanımlarını yansıttığı varsayılmıştır. Yöntem: Yakın zamanda çözülmüş, tedavi edilmemiş sorunlu içiciler, 24 haftalık bir IVR kendi kendini izleme programına (n = 87) veya yalnızca değerlendirmeye yönelik bir kontrol koşuluna (n = 98) randomize edildi. Başlangıç görüşmeleri, ödül tercihlerinin davranışsal ekonomik ölçümleri (erteleme indirimi, alkole karşı çözüm öncesi parasal tahsisat ve tasarruf) dahil olmak üzere sonuç tahmin edicilerini değerlendirdi. Altı aylık sonuçlar, kesinleşmiş perhiz, çözülmüş perhiz dışı, çözülmemiş veya eksik olarak kategorize edildi. Complier ortalama nedensel etki (CACE) modelleri, IVR'nin kendi kendini izleme etkilerini inceledi. Sonuçlar: IVR kendi kendini izleyen uyumlu kişiler (>=%70 planlanmış arama tamamlandı) daha yaşlıydı ve uygun olmayanlara göre (<%70) daha büyük ön çözünürlük içme kontrolüne ve daha düşük indirime sahipti. Bir CACE modeli etkileşimi, IVR grubunda daha kısa zaman ufkuna sahip gözlemlenen uyumluların (tasarruftan ziyade alkole daha fazla ön çözünürlük harcaması ile ifade edilir), daha kısa zaman ufku olan kontrol grubundaki öngörülen uyumlulara kıyasla, ılımlı çözümlere ulaşma olasılığının daha yüksek olduğunu gösterdi. ve tüm uymayanlarla. Tedavi amaçlı analitik modeller, IVR ile ilgili hiçbir etki göstermedi. Her iki yaklaşımda da alkol tahmini ılımlılığına karşı tasarruflar için daha dengeli harcama. Sonuçlar: IVR müdahaleleri, kişiye özel davranışsal ekonomik değişkenler dahil olmak üzere IVR kullanımını ve içme sonuçlarını etkileyen faktörleri dikkate almalıdır. CACE modelleri, genişletilmiş katılımı içeren müdahaleleri değerlendirmek için araçlar sağlar. (PsycINFO Veritabanı Kaydı (c) 2016 APA, tüm hakları saklıdır)",0,0,
679,Miyokard enfarktüsü sonrası klinik olaylarda depresyon ve düşük algılanan sosyal desteğin tedavisinin etkileri: Koroner Kalp Hastalığı Hastalarında İyileşmeyi Artırma (ENRICHD) randomize çalışma.,"Depresyon ve düşük algılanan sosyal desteğin (LPSS) bilişsel davranışçı terapi (CBT) ile tedavisinin, endike olduğunda seçici bir serotonin geri alım inhibitörü (SSRI) antidepresan ile takviye edilmesinin, miyokardiyalden sonraki 28 gün içinde kaydolan hastalarda mortalite ve tekrarlayan enfarktüsün azaltılıp azaltılmadığı belirlendi. enfarktüs (MI). 2481 MI hastasında randomize bir klinik çalışma yapılmıştır. LPSS, ENRICHD Sosyal Destek Aracı (ESSI) tarafından belirlendi. Rastgele tahsis, olağan tıbbi bakım veya BDT temelli psikososyal müdahaleydi. BDT, indeks MI'dan medyan 17 gün sonra başlatıldı, artı mümkün olduğunda grup tedavisi, Hamilton Depresyon Derecelendirme Ölçeği'nde 24'ten yüksek puan alan veya 5'ten sonra Beck Depresyon Envanteri puanlarında %50'den az azalma olan hastalar için SSRI'lar ile birlikte. haftalar. 6 ayda psikososyal sonuçlarda iyileşme tedaviyi destekledi: HRSD skorunda ortalama değişiklik, depresyon ve psikososyal müdahale grubunda -10,1'e karşı depresyon ve olağan bakım grubunda -8.4"";"" ESSI puanındaki ortalama değişiklik, LPSS ve psikososyal müdahale grubunda 5.1'e karşılık LPSS ve olağan bakım grubunda 3.4. Ortalama 29 aylık bir takipten sonra, olağan bakım ve psikososyal müdahale arasında olaysız sağkalım açısından anlamlı bir fark yoktu.",0,0,
680,Tendinopati yönetimi için kortikosteroid enjeksiyonlarının ve diğer enjeksiyonların etkinliği ve güvenliği: randomize kontrollü çalışmaların sistematik bir incelemesi,"Arka plan Tendinopati için birkaç kanıta dayalı tedavi kılavuzu mevcuttur. Enjeksiyonla tedavi için klinik etkinliği ve advers olay riskini belirlemek için randomize çalışmaların sistematik bir incelemesini yaptık."";"" Arka plan Tendinopati için birkaç kanıta dayalı tedavi kılavuzu mevcuttur. Enjeksiyonla tedavi için klinik etkinlik ve advers olay riskini belirlemek için randomize çalışmaların sistematik bir incelemesini yaptık.",0,0,
681,Preterm ve term yenidoğanlarda prosedürel ağrı kesici için sakarozun etkinliği ve güvenliği,"ARKA PLAN: Yenidoğan yoğun bakım ünitesinde hastaneye yatırılan erken doğmuş ve akut olarak hasta olan yenidoğanlar, sonuçlarını iyileştirmeyi amaçlayan çok sayıda sık invaziv ve ağrılı prosedürlere tabi tutulur. Preterm ve akut olarak hasta olan yenidoğanlarda prosedürel ağrıyı yönetmek için sakarozun etkinliğini belirlemek için birkaç çalışma geliştirilmiş olmasına rağmen, bunlar genellikle metodolojik titizlikten yoksundur ve klinisyenlere net uygulama kılavuzları sağlamamıştır. AMAÇLAR: Preterm ve term yenidoğanlarda topuk mızrakları ile ilişkili prosedürel ağrıyı gidermek için üç müdahalenin etkililiğini ve güvenliğini karşılaştırmak ve cinsiyet, hastalığın şiddeti ve önceki ağrılı prosedürleri dahil olmak üzere bağlamsal faktörlerin ağrı tepkileri üzerindeki etkisini araştırmak. YÖNTEMLER: Randomize kontrollü bir çalışmada, 190 yenidoğan gebelik yaşına göre sınıflandırıldı ve daha sonra (a) sakaroz ve besleyici olmayan emme (n = 64), (b) tek başına sakaroz (n = 62) veya (c) steril su almak üzere randomize edildi. ve planlanmış bir topuk mızrağının ardından etkinliği (Prematüre Bebek Ağrı Profili kullanılarak ölçülen ağrı tepkisi) (Stevens, Johnson, Petryshen ve Taddio, 1996) ve güvenliği (yan etkiler) değerlendirmek için besleyici olmayan emme (kontrol) (n = 64) yaşamın ilk haftasında. Yaşın ağrı yanıtı üzerindeki etkilerini kontrol etmek için tabakalandırma kullanıldı. SONUÇLAR: En düşük ortalama Prematüre Bebek Ağrı Profili skorları sakaroz ve besleyici olmayan emme grubunda olmak üzere, tedavi grupları arasında (F = 22.49, p <.001) ağrı tepkisinde önemli farklılıklar vardı. Bir topuk mızrağının ardından sükrozun etkinliği, hastalığın ciddiyetinden, doğum sonrası yaştan veya ağrılı prosedürlerin sayısından etkilenmedi. Müdahale grubu ve cinsiyet, Prematüre Bebek Ağrı Profili puanlarındaki varyansın %12'sini açıkladı. Birkaç advers olay meydana geldi (n = 6) ve bunların hiçbiri tıbbi veya hemşirelik müdahalesi gerektirmedi. SONUÇLAR: Sükroz ve besleyici olmayan emme kombinasyonu, tek topuk mızrakları için en etkili müdahaledir. Gebelik yaşının tekrarlanan sakaroz dozlarının etkinliği ve güvenliği üzerindeki etkileri üzerine araştırma yapılması gerekmektedir.",0,0,
682,İnme başlangıcından sonraki 24 saat içinde çok erken mobilizasyonun etkinliği ve güvenliği (AVERT): randomize kontrollü bir çalışma,"Arka Plan İnme sonrası erken mobilizasyonun inme ünitesi bakımının etkilerine katkıda bulunduğu düşünülmektedir"", ancak müdahale yetersiz tanımlanmıştır ve güçlü kanıtlarla desteklenmemiştir. Sık, yüksek doz, çok erken mobilizasyonun etkinliğini olağan bakımla karşılaştırmayı amaçladık. inme sonrası.; Arka Plan İnme sonrası erken mobilizasyonun inme ünitesi bakımının etkilerine katkıda bulunduğu düşünülmektedir; bununla birlikte, müdahale tam olarak tanımlanmamıştır ve güçlü kanıtlarla desteklenmemiştir. İnme sonrası olağan bakım ile sık, yüksek doz, çok erken mobilizasyonun etkinliğini karşılaştırmayı amaçladık.",0,0,
683,Birinci basamak psikologları tarafından karma anksiyete-depresif bozukluğu olan hastalarda uygulanan bilişsel ve davranışsal psikoterapinin etkinliği: bir araştırma protokolü,"ARKA PLAN: Klinik uygulama kılavuzlarının tavsiyelerinin aksine, birinci basamakta anksiyete ve depresif bozukluklar için en yaygın tedavi farmakolojiktir. Bu çalışmanın amacı, birinci basamak psikologları tarafından karma anksiyete-depresif bozukluğu olan hastalarda uygulanan bilişsel-davranışçı psikolojik müdahalenin etkinliğini olağan bakıma kıyasla değerlendirmektir. YÖNTEMLER/TASARIM: Bu, iki paralel grupla açık etiketli, çok merkezli, randomize ve kontrollü bir çalışmadır. 41 birinci basamak doktorunun yer aldığı listelerdeki hedef popülasyondan, hafif-orta karışık anksiyete-depresif bozukluğu olan 246 hastadan oluşan rastgele bir örneklem alınacaktır. Hastalar, psikologlar tarafından olağan bakımla birlikte verilen standart bilişsel-davranışçı terapi alacak müdahale grubuna veya olağan bakımı tek başına alacak bir kontrol grubuna rastgele atanacaktır. Bilişsel-davranışçı terapi müdahalesi, art arda sekiz hafta içinde yürütülen sekiz bireysel 60 dakikalık yüz yüze seanstan oluşur. Müdahaleden 6 ay sonra, gerektiğinde takviye veya sevk için telefonla bir takip seansı yapılacaktır. Birincil sonuç değişkeni, Kısa Form-36 Genel Sağlık Anketi puanlarındaki değişim olacaktır. Ayrıca, başlangıçta ve 3, 6 ve 12 ay sonra anksiyete belirtilerinin (Durumluk-Sürekli Kaygı Envanteri) ve depresyonun (Beck Depresyon Envanteri) sıklığı ve yoğunluğundaki değişimi de ölçeceğiz. Ek olarak, uyuşturucu kullanımı ve sağlık hizmetleri hakkında bilgi toplayacağız. TARTIŞMA: Bu çalışmanın amacı, karma anksiyete-depresif bozukluğu olan hastalarda birinci basamak temelli bilişsel-davranışçı psikolojik müdahalenin etkinliğini değerlendirmektir. Uluslararası bilimsel kanıtlar birinci basamakta psikologlara olan ihtiyacı göstermiştir. Ancak sağlık politikaları ve sağlık hizmetleri arasındaki farklar dikkate alındığında, bu psikolojik müdahalelerin etkisini coğrafi ortamımızda test etmek önemlidir. DENEME KAYDI: NCT01907035 (22 Temmuz 2013).",0,0,
684,Hipertansif hastalarda kardiyovasküler önleme riskini azaltmak için hemşire liderliğindeki bir e-posta hatırlatma programının etkinliği: randomize kontrollü bir çalışma,"ARKA PLAN: Kardiyovasküler (KVH) risk faktörlerinin önlenmesi ve kontrolünü iyileştirmek için birçok strateji değerlendirilmiştir. Hemşirelik telefon ve tele-danışmanlık bireyselleştirilmiş yaşam tarzı eğitim programlarının kan basıncı kontrolünü ve yaşam tarzı tavsiyelerine uyumu iyileştirdiği bulunmuştur. Bu çalışma, hipertansif yetişkinler arasında KVH risk faktörlerini iyileştirmek için e-posta (NRP-e) aracılığıyla hemşire liderliğindeki bir hatırlatma programının etkinliğini test etti. YÖNTEMLER: Tüm katılımcılara olağan KVH önleme ve kılavuza dayalı bir eğitim programı uygulandı. NRP-e grubundaki denekler ayrıca 6 ay boyunca bir hemşire bakım yöneticisinden haftalık e-posta uyarıları ve telefon görüşmeleri aldı. E-postalar, mevcut yönergelere dayalı olarak sağlıklı bir yaşam tarzına bağlı kalma ihtiyacına ilişkin bir hatırlatma programı içeriyordu. Kayıttan 1, 3 ve 6 ay sonra takip ziyaretleri planlandı""; randomizasyon merkezi olarak yapıldı ve kan örnekleri tek bir laboratuvarda değerlendirildi. BULGULAR: Nihai örnek 98 (kontrol) ve 100 (NRP-e) denekten oluşuyordu. (ortalama yaş 59.0 +/- 14.5 yıl;"" %51.0 erkek). 6 ay sonra, aşağıdaki KVH risk faktörleri her iki grupta da önemli ölçüde düzeldi: vücut kitle indeksi, alkol ve meyve tüketimi, sigara içimi, tedavi saatlerine uyum, sistolik ve diyastolik kan basıncı, açlık kan şekeri, düşük yoğunluklu lipoproteinler (LDL) ve toplam kolesterol, trigliseritler ve fiziksel aktivite. Bununla birlikte, NRP-e grubunda, risk altındaki çeşitli davranış veya koşulların prevalansı kontrol grubuna göre önemli ölçüde azaldı: obezite (%-16), düşük meyve tüketimi (%-24), kontrolsüz hipertansiyon (%-61) , LDL (%-56) ve toplam kolesterol (%-40). SONUÇLAR: NRP-e, bir dizi KVH risk faktörünü iyileştirdi. Programın maliyeti düşüktü, normal uygulamaya ek olarak günde yalnızca ortalama <20 dakika gerektiriyordu ve mevcut bakım yönetimi yaklaşımlarına dahil edilmesi için daha fazla değerlendirmeyi hak edebilir.",0,0,
685,Tayland'da depresyonlu yetişkinlerin bakıcılarında dayanıklılığı artırmada kendi kendine yardım el kitabının etkinliği,"Akıl hastalığı olan bir kişiye bakmanın bakıcılar üzerinde olumsuz etkileri olabilir""; ancak, bu tür bakıcılara en iyi nasıl yardım edilebileceği hakkında çok az şey bilinmektedir. Bu çalışmanın amacı, bilişsel davranışçı terapi rehberliğinde kendi kendine yardımın etkinliğini incelemekti. sadece rutin destek alan bakıcılara kıyasla depresyonlu bireylerin bakım verenlerinde dayanıklılığı artırmaya yönelik el kitabı. CONSORT yönergeleri izlenerek, 54 bakıcı ile paralel müdahaleye tahsis edilmiş (kendi kendine yardım kılavuzu) (n = 27) randomize, kontrollü bir çalışma yürütülmüştür. ) veya kontrol (standart destek) (n = 27) grupları. Esneklik başlangıçta, son testte (8. hafta) ve takipte (12. hafta) değerlendirildi. Tedavi amaçlı analizler yapıldı. Tekrarlanan ölçümler ANOVA'nın gösterdiği Üç zaman noktası arasında dayanıklılık puanlarında büyük bir etki gösteren anlamlı bir fark Müdahale ve kontrol grupları arasındaki ikili karşılaştırmalar, dayanıklılığın başlangıç ve son dönem arasında önemli ölçüde farklı olduğunu gösterdi. test ve temel ile takip arasında, ancak son test ile takip arasında değil. Genel olarak, müdahale grubu zaman içinde dayanıklılıkta kontrol grubuna göre biraz daha fazla artış gösterdi,"" ancak zaman-grubu etkileşimi anlamlı değildi. Rehberli kendi kendine yardım, bakıcıların dayanıklılığını arttırmada yardımcı olur ve buna ek olarak kullanılabilir. ruh sağlığı hemşireleri ve diğer klinisyenler tarafından bakıcılara sağlanan sınırlı destek.",0,0,
